"site_id","region","land_cover","ndvi","elevation_m","temp_c","shrub_cover_pct","soil_moisture","forage_quality","cover_quality","riparian_present","riparian_quality","riparian_width_m","canopy_present","canopy_quality","canopy_height_m","density"
"S0356","R02","Cropland",NA,1073,16.8,41.2715698453444,14.6491973524134,"Excellent","Poor",TRUE,"Fair",4,TRUE,"Good",14,60.69
"S0357","R36","Woodland",0.506706275992188,832,8.3,58.6981387735781,30.4245944855411,"Poor","Good",FALSE,NA,NA,FALSE,NA,NA,7.22
"S0358","R34","Grassland",0.566161750855102,792,14.7,27.769607685879,NA,"Fair","Good",TRUE,"Excellent",14,TRUE,"Poor",18,19.3
"S0359","R23","Cropland",0.179612332698865,843,10.8,27.5652960664676,28.4306516065342,"Poor","Excellent",FALSE,NA,NA,TRUE,"Poor",10,0.68
"S0360","R07","Woodland",0.52193457082111,714,20.8,21.9144326280488,39.8020343460368,"Good","Poor",TRUE,"Poor",4,TRUE,"Good",20,10.57
"S0361","R30","Shrubland",0.502307100001313,935,22.2,59.1727128064898,NA,"Good","Fair",TRUE,"Excellent",18,FALSE,NA,NA,9.08
"S0362","R34","Grassland",0.273246702952492,950,10.2,22.267229787846,33.6086140887181,"Poor","Good",FALSE,NA,NA,TRUE,"Good",6,2.28
"S0363","R25","Wetland",0.463395786307348,700,14.8,49.0401478593074,31.5890412714376,"Good","Fair",FALSE,NA,NA,TRUE,"Good",16,10.71
"S0364","R06","Grassland",0.363823266068603,889,14.1,39.7074969384192,52.117640932353,"Excellent","Excellent",TRUE,"Good",1,TRUE,"Poor",36,31.78
"S0365","R18","Wetland",0.363239496929943,980,18.8,37.1928650895885,43.2983195755047,"Good","Excellent",TRUE,"Poor",3,TRUE,"Poor",20,13.23
"S0366","R18","Wetland",0.488754218363264,782,14.2,75.5155301352373,33.6732354336366,"Good","Poor",TRUE,"Good",6,TRUE,"Fair",8,68.63
"S0367","R19","Shrubland",0.513543275395248,690,15.9,43.2090470837193,17.5933184688998,"Poor","Fair",FALSE,NA,NA,FALSE,NA,NA,2.77
"S0368","R25","Wetland",0.535640343089593,922,15.4,26.0523205741441,49.3915485916065,"Excellent","Poor",TRUE,"Excellent",14,TRUE,"Good",19,95.14
"S0369","R02","Cropland",0.701613352267053,628,8.2,2.7286601845016,41.0510977437753,"Good","Poor",FALSE,NA,NA,TRUE,"Good",10,13.49
"S0370","R25","Wetland",0.421189129177334,1148,12.3,32.425530201727,NA,"Fair","Excellent",TRUE,"Good",17,FALSE,NA,NA,4.33
"S0371","R31","Wetland",0.500455034408625,875,11.7,75.054911159148,27.8469750722399,"Excellent","Excellent",FALSE,NA,NA,TRUE,"Good",17,57.12
"S0372","R36","Woodland",0.533752441351115,697,9.6,1.67253391815041,20.6936952454422,"Poor","Good",FALSE,NA,NA,FALSE,NA,NA,3.15
"S0373","R28","Shrubland",0.619110491939494,809,13.6,60.6103869411031,31.1876435235803,"Good","Fair",FALSE,NA,NA,TRUE,"Excellent",7,21.75
"S0374","R17","Wetland",0.329111162589754,1048,10,48.4385580306244,42.4547414996219,"Good","Good",TRUE,"Good",14,FALSE,NA,NA,9.26
"S0375","R33","Cropland",0.506920212159139,841,19.4,14.1008989513875,21.2817528761708,"Poor","Poor",TRUE,"Poor",13,TRUE,"Poor",5,3.6
"S0376","R24","Cropland",0.523028056419608,881,14.7,42.4163570838259,26.694600563573,"Good","Fair",TRUE,"Fair",4,TRUE,"Good",12,9.82
"S0377","R01","Shrubland",0.305572076867155,1021,14.9,87.2353511329764,32.6155943895393,"Fair","Good",FALSE,NA,NA,FALSE,NA,NA,8.05
"S0378","R23","Cropland",0.300051666946147,1086,16.9,42.6583221336777,38.4577455479927,"Excellent","Excellent",TRUE,"Poor",27,TRUE,"Excellent",15,4.57
"S0379","R02","Cropland",0.6887219543482,818,13.5,73.9429488354438,30.0717518141516,"Poor","Fair",TRUE,"Poor",1,FALSE,NA,NA,25.38
"S0380","R36","Woodland",0.614427026205667,1003,17.6,9.74705626061775,NA,"Fair","Poor",TRUE,"Excellent",14,TRUE,"Excellent",17,8.55
"S0381","R19","Shrubland",0.406336665813538,892,20.1,31.3776848686694,NA,"Poor","Fair",TRUE,"Excellent",13,TRUE,"Good",15,4.39
"S0382","R19","Shrubland",NA,945,12.9,29.5075885839962,32.1495442493633,"Poor","Fair",TRUE,"Excellent",16,FALSE,NA,NA,8.1
"S0383","R40","Woodland",0.478118124933455,962,11.5,53.3603517974633,37.3432660236952,NA,"Fair",TRUE,"Fair",11,FALSE,NA,NA,11.22
"S0384","R10","Shrubland",0.384228160948972,997,NA,27.346696516122,19.025996146684,"Good","Good",TRUE,"Poor",8,TRUE,"Excellent",26,2.57
"S0385","R24","Cropland",0.624671662830734,942,14.4,59.9792328390839,11.5862396976363,"Poor","Excellent",TRUE,"Fair",2,TRUE,"Good",7,10.53
"S0386","R20","Cropland",0.399522163714743,823,16.7,24.4095587608364,NA,"Poor","Good",FALSE,NA,NA,TRUE,"Excellent",18,2.24
"S0387","R11","Cropland",0.521177400484498,967,19.6,33.8843212979887,32.8831517917674,"Good","Fair",TRUE,"Good",5,TRUE,"Poor",13,5.56
"S0388","R18","Wetland",0.587768474301301,938,15.9,53.2499304400213,23.4754391085851,"Poor","Fair",TRUE,"Fair",12,TRUE,"Good",29,32.29
"S0389","R39","Shrubland",0.673956345997944,981,9.5,62.8179108068603,30.8635193545767,"Fair","Poor",TRUE,"Poor",6,TRUE,"Poor",14,49.66
"S0390","R13","Shrubland",0.400234164685069,840,11.4,33.2847764364459,25.1354541003521,"Fair","Poor",FALSE,NA,NA,FALSE,NA,NA,4.57
"S0391","R01","Shrubland",0.700640248589319,959,10.5,6.23740953443862,9.89870570119048,"Poor","Good",TRUE,"Excellent",9,FALSE,NA,NA,6.97
"S0392","R22","Cropland",0.81445605332358,838,11.2,19.8852658285628,10.0095043065507,"Fair","Good",FALSE,NA,NA,TRUE,"Good",22,4.02
"S0393","R25","Wetland",0.518424671584957,943,22.3,42.2606394983451,16.1465486764183,"Poor","Fair",TRUE,"Poor",13,TRUE,"Poor",20,9.6
"S0394","R05","Grassland",0.372534451739592,729,13.5,25.7350517327675,21.7415294336175,NA,"Excellent",TRUE,"Fair",17,TRUE,"Poor",22,6.93
"S0395","R34","Grassland",0.383755391503473,1279,13.7,68.000892591187,29.0669932311559,"Good","Good",FALSE,NA,NA,TRUE,"Fair",13,5.48
"S0396","R22","Cropland",0.417080365351488,930,16.1,67.7094974435821,10.6789044349788,"Good","Fair",FALSE,NA,NA,FALSE,NA,NA,4.37
"S0397","R08","Shrubland",0.577710806101297,879,10,14.3699150522838,43.2310733190358,"Excellent","Good",FALSE,NA,NA,TRUE,"Excellent",21,11.87
"S0398","R32","Wetland",0.706550351506583,650,12.4,3.32261615075416,4.72639802758515,"Good",NA,TRUE,"Poor",3,FALSE,NA,NA,24.33
"S0399","R13","Shrubland",0.503576528347778,883,14.7,21.0532345408837,31.7043850355522,NA,"Poor",FALSE,NA,NA,TRUE,"Poor",26,7.98
"S0400","R15","Shrubland",0.371684616869241,943,11,28.5898254693555,14.2030315143512,"Fair","Good",TRUE,"Fair",12,FALSE,NA,NA,2.89
"S0401","R09","Cropland",0.422973422909318,956,11.3,5.06364721867064,40.7704180728761,"Excellent","Poor",FALSE,NA,NA,TRUE,"Poor",12,3.01
"S0402","R06","Grassland",0.672505967482098,883,6.6,4.87861526008497,33.7506726136451,"Poor","Fair",FALSE,NA,NA,TRUE,"Excellent",12,7.38
"S0403","R30","Shrubland",0.282116088999172,875,8.1,37.6354539257139,31.8191655235936,"Good","Excellent",FALSE,NA,NA,FALSE,NA,NA,3.67
"S0404","R32","Wetland",0.495167903725467,982,17.5,15.5522220999937,25.8539167435491,"Excellent","Fair",TRUE,"Good",7,TRUE,"Fair",12,10.52
"S0405","R20","Cropland",0.409247105310825,1074,13.6,36.6197957613005,51.4767614762444,"Poor","Good",FALSE,NA,NA,FALSE,NA,NA,10.18
"S0406","R08","Shrubland",0.629808828458184,772,16.5,24.317338967207,21.8754332455936,"Poor","Fair",FALSE,NA,NA,TRUE,"Excellent",16,4.99
"S0407","R39","Shrubland",0.550724780080967,859,2.9,42.6072598094892,33.4797577324604,"Excellent","Excellent",TRUE,"Good",10,TRUE,"Good",5,17.94
"S0408","R37","Grassland",0.456625321796009,701,12.8,45.7773952478362,29.9507345142839,"Poor","Fair",FALSE,NA,NA,FALSE,NA,NA,5.42
"S0409","R05","Grassland",0.229938152995217,804,18.9,48.1705494288878,NA,"Good","Excellent",FALSE,NA,NA,FALSE,NA,NA,15
"S0410","R08","Shrubland",0.536271036031352,667,11.5,18.8365214009516,22.537626434322,"Good","Poor",FALSE,NA,NA,TRUE,"Fair",32,3.29
"S0411","R38","Grassland",0.324538231611713,767,20.5,67.4544876659775,44.2059502685574,"Good","Poor",TRUE,"Poor",6,TRUE,"Fair",11,16.56
"S0412","R04","Cropland",0.421336646556854,1112,14.4,5.10501911639209,31.2669601180975,"Fair","Excellent",FALSE,NA,NA,TRUE,"Excellent",12,1.38
"S0413","R32","Wetland",0.730001842451361,1078,15.4,37.6324939640667,NA,"Poor","Fair",TRUE,"Excellent",7,FALSE,NA,NA,42.85
"S0414","R23","Cropland",0.763512560566746,800,14.8,19.3454313205556,46.0410491607931,"Fair","Fair",TRUE,"Excellent",2,TRUE,"Poor",14,56.85
"S0415","R16","Cropland",0.661636656465462,945,15.8,25.2991331641508,44.0075230114801,"Fair","Poor",TRUE,"Excellent",25,TRUE,"Excellent",13,22.59
"S0416","R29","Cropland",0.525879285732374,945,16.4,24.4953868272967,23.9329589725814,"Excellent","Fair",TRUE,"Fair",11,TRUE,"Good",8,4.58
"S0417","R20","Cropland",0.410323210144996,1321,11.6,57.5474662774729,24.9610357425482,"Poor","Fair",FALSE,NA,NA,TRUE,"Good",17,1.43
"S0418","R15","Shrubland",0.572614575400024,649,16.5,19.0778841483282,18.8683925383863,"Poor","Good",FALSE,NA,NA,FALSE,NA,NA,2.64
"S0419","R36","Woodland",0.625313572995632,841,10.1,46.4209555509537,26.0255812112394,"Fair","Fair",TRUE,"Poor",17,FALSE,NA,NA,15.07
"S0420","R36","Woodland",0.631272208989542,949,19,42.8465758830625,24.870379253387,"Fair","Excellent",FALSE,NA,NA,FALSE,NA,NA,5.91
"S0421","R04","Cropland",0.311308360840803,744,20.4,68.273366864858,NA,"Excellent","Fair",FALSE,NA,NA,TRUE,"Good",17,10.04
"S0422","R14","Wetland",0.328440848632298,893,17,50.6789070417896,39.9757782075137,"Poor","Poor",FALSE,NA,NA,FALSE,NA,NA,6.3
"S0423","R23","Cropland",0.368339488947669,706,10.5,0,28.731165844619,"Poor","Fair",TRUE,"Poor",13,TRUE,"Fair",12,2.65
"S0424","R11","Cropland",0.559921056367473,863,12.5,49.6580210221856,32.4561101533856,"Poor","Fair",FALSE,NA,NA,TRUE,"Good",13,5.08
"S0425","R17","Wetland",0.291624305198395,1097,7.8,56.4459478357389,16.3929089301785,"Poor","Fair",FALSE,NA,NA,FALSE,NA,NA,2.12
"S0426","R32","Wetland",0.621709543781076,899,19.5,19.4298031947397,NA,"Good","Excellent",FALSE,NA,NA,FALSE,NA,NA,7.79
"S0427","R04","Cropland",0.275834424646897,914,13.5,48.8072788151345,NA,"Poor","Excellent",FALSE,NA,NA,TRUE,"Fair",19,2.34
"S0428","R33","Cropland",0.562246138247213,882,16.6,2.14671293382126,37.4547991345481,"Poor","Good",TRUE,"Poor",15,FALSE,NA,NA,5.19
"S0429","R05","Grassland",0.484893428027951,710,13.7,27.851514401556,34.8039248478507,"Excellent","Fair",FALSE,NA,NA,TRUE,"Fair",8,9.08
"S0430","R18","Wetland",0.513302428659001,439,11.5,36.3635732858059,52.1292808129882,"Excellent","Fair",TRUE,"Excellent",20,FALSE,NA,NA,172.36
"S0431","R22","Cropland",0.787124116531753,968,12.2,42.636130019056,33.7972150287014,"Fair","Fair",FALSE,NA,NA,TRUE,"Fair",14,14.86
"S0432","R31","Wetland",0.485812123461231,709,15.6,43.4034899913112,33.8341681181391,"Fair","Poor",FALSE,NA,NA,TRUE,"Poor",26,24.92
"S0433","R06","Grassland",0.499659046127256,369,13.2,51.7144248936972,19.3074968185771,"Good","Fair",FALSE,NA,NA,TRUE,"Fair",13,32.73
"S0434","R11","Cropland",0.448940623480613,862,15,23.536380621734,NA,"Fair","Good",FALSE,NA,NA,TRUE,"Good",16,2.1
"S0435","R10","Shrubland",0.614325602401616,685,12.7,12.4483801109142,33.5052313934254,"Fair","Fair",FALSE,NA,NA,TRUE,"Good",12,7.07
"S0436","R29","Cropland",0.710204539793575,903,13.9,48.9274472875461,30.5368899712302,"Poor","Fair",TRUE,"Fair",13,FALSE,NA,NA,14.12
"S0437","R21","Woodland",0.348285317119263,831,21.7,34.2717761189677,38.7855465505497,"Fair","Excellent",FALSE,NA,NA,FALSE,NA,NA,2.22
"S0438","R20","Cropland",0.539898318519376,921,15.4,19.322525101407,27.78847604144,"Fair","Poor",FALSE,NA,NA,TRUE,"Poor",15,3.62
"S0439","R12","Cropland",0.254760775319396,1098,16.1,NA,36.5964757406109,"Good","Fair",TRUE,"Fair",13,FALSE,NA,NA,2.46
"S0440","R17","Wetland",0.735655192579646,699,15.7,31.1259685291001,41.6058621328843,"Poor","Poor",FALSE,NA,NA,FALSE,NA,NA,16.47
"S0441","R32","Wetland",0.570752405983598,1037,16.1,45.3908011747867,38.2133244227255,"Fair","Fair",FALSE,NA,NA,TRUE,"Poor",5,15.63
"S0442","R39","Shrubland",0.7281337954138,873,19,30.6021295074654,35.0756125119411,"Poor","Good",TRUE,"Excellent",14,TRUE,"Fair",22,45.68
"S0443","R32","Wetland",0.428610098816625,774,17.1,50.8072732506563,31.3971106667216,"Good","Good",FALSE,NA,NA,TRUE,"Fair",30,10.43
"S0444","R08","Shrubland",0.543435942949038,768,8.5,54.6414244799611,25.0302523974978,"Excellent","Poor",TRUE,"Poor",12,TRUE,"Fair",18,24.36
"S0445","R33","Cropland",0.682339322900562,795,18.4,23.3634553184058,5.73744485894318,"Poor","Excellent",FALSE,NA,NA,FALSE,NA,NA,2.64
"S0446","R02","Cropland",0.584057884899192,775,13.2,33.4156827153694,38.9014529270773,"Fair","Poor",FALSE,NA,NA,TRUE,"Fair",12,7.19
"S0447","R12","Cropland",0.633252299640456,637,16.9,50.3775372385795,48.8978630871569,"Excellent","Good",FALSE,NA,NA,TRUE,"Fair",23,49.26
"S0448","R06","Grassland",0.691513645850926,783,13.5,47.6332178736773,28.3841297419908,"Good","Fair",FALSE,NA,NA,FALSE,NA,NA,13.66
"S0449","R31","Wetland",0.45474719712567,994,11.2,NA,43.9486250875735,"Excellent","Poor",FALSE,NA,NA,TRUE,"Good",7,15.6
"S0450","R09","Cropland",0.52002652177579,832,13,29.6589884504803,14.8114398341088,"Fair","Fair",FALSE,NA,NA,TRUE,"Poor",11,2.67
"S0451","R05","Grassland",0.512361389689536,748,12.1,48.7164439660936,NA,"Excellent","Good",FALSE,NA,NA,TRUE,"Good",3,9.38
"S0452","R17","Wetland",0.434375200528164,990,14.5,15.8969575253888,NA,"Poor","Fair",TRUE,"Fair",12,FALSE,NA,NA,3.94
"S0453","R23","Cropland",0.19328518138517,719,14.1,14.4956922555358,NA,"Good","Good",FALSE,NA,NA,FALSE,NA,NA,0.5
"S0454","R39","Shrubland",0.415837787334022,758,10.5,7.57176423513004,33.1001132027386,"Poor","Fair",TRUE,"Good",6,FALSE,NA,NA,4.69
"S0455","R14","Wetland",0.725546254214152,949,17.9,49.3933644746004,NA,"Fair","Excellent",FALSE,NA,NA,FALSE,NA,NA,15.85
"S0456","R32","Wetland",0.845530936854211,796,NA,68.4882313803517,56.5103139810892,"Good","Excellent",TRUE,"Excellent",1,TRUE,"Good",26,1187.3
"S0457","R04","Cropland",0.349793303819636,917,14,42.4451050599681,21.3343025531635,"Fair","Good",TRUE,"Excellent",13,FALSE,NA,NA,1.92
"S0458","R12","Cropland",0.404515307347831,673,8.4,59.1089189014959,NA,"Fair","Good",FALSE,NA,NA,TRUE,"Fair",11,7.48
"S0459","R10","Shrubland",0.187819605528645,773,11.4,52.3294620808334,37.5835267531752,"Fair",NA,FALSE,NA,NA,TRUE,"Good",11,2.53
"S0460","R22","Cropland",0.540642550022929,1096,17.5,20.9196037640288,32.8158319413252,"Fair","Poor",FALSE,NA,NA,TRUE,"Good",17,2.32
"S0461","R25","Wetland",0.423143546055122,873,14.3,37.6788380116034,5.45725432055363,"Fair","Good",TRUE,"Good",25,FALSE,NA,NA,3.37
"S0462","R04","Cropland",0.316757571738794,1065,18.7,13.5353558924055,35.2919810275456,"Poor","Good",TRUE,"Fair",9,TRUE,"Excellent",19,1.23
"S0463","R15","Shrubland",0.455335321273989,692,12.9,52.2418453379982,29.2367741032254,"Poor","Good",FALSE,NA,NA,TRUE,"Excellent",12,5.87
"S0464","R12","Cropland",0.353991028533292,707,14.3,50.4547511457383,31.8719050225539,"Fair","Poor",FALSE,NA,NA,TRUE,"Good",12,4.07
"S0465","R36","Woodland",0.643265826107028,885,9.2,41.1763404416002,33.535918258847,"Fair","Good",TRUE,"Good",12,FALSE,NA,NA,15.24
"S0466","R16",NA,0.563484930891464,1075,19.6,32.6220174245466,32.6486646634473,"Poor","Fair",TRUE,"Good",3,TRUE,"Good",6,7.17
"S0467","R06","Grassland",0.515932989154182,726,15,42.7987111971473,30.722818511104,"Fair","Good",FALSE,NA,NA,FALSE,NA,NA,6.83
"S0468","R28","Shrubland",0.637478381303634,788,15,8.38039737068496,24.4051056371437,"Fair","Excellent",FALSE,NA,NA,TRUE,"Fair",1,5.56
"S0469","R21","Woodland",0.576386763255941,1064,8.4,40.4174316819401,NA,"Good","Poor",FALSE,NA,NA,TRUE,"Poor",8,4.26
"S0470","R05","Grassland",0.146808964315404,999,17.3,74.4967609423267,56.0174345911666,"Excellent","Poor",TRUE,"Excellent",13,FALSE,NA,NA,6.64
"S0471","R02","Cropland",0.542279076925708,859,8.5,21.021446349576,27.7226221705151,"Fair","Fair",TRUE,"Excellent",14,TRUE,"Fair",5,8.38
"S0472","R15","Shrubland",NA,876,26.5,6.09984798657439,NA,"Poor","Poor",FALSE,NA,NA,FALSE,NA,NA,2.42
"S0473","R19","Shrubland",0.548739545839166,1046,17,21.9661410450771,33.0835949373513,"Fair","Fair",FALSE,NA,NA,TRUE,"Good",18,3.94
"S0474","R14","Wetland",0.409735869020306,1265,10.1,54.1105294120154,42.8745041473121,"Good","Good",TRUE,"Poor",10,TRUE,"Good",20,10.89
"S0475","R22","Cropland",0.51952962731198,918,13.2,38.000655135569,NA,"Fair","Excellent",FALSE,NA,NA,FALSE,NA,NA,5.57
"S0476","R19","Shrubland",0.476240556798431,1004,14.7,18.9256765961105,27.1882461788878,"Fair","Excellent",FALSE,NA,NA,FALSE,NA,NA,2.8
"S0477","R20","Cropland",0.324806942453291,928,15.2,15.3243455946602,27.0009718375584,"Fair","Good",TRUE,"Fair",11,FALSE,NA,NA,0.86
"S0478","R12","Cropland",0.79506050416919,999,15.8,24.2314861813209,38.6350207689529,"Good","Good",TRUE,"Excellent",17,FALSE,NA,NA,31.09
"S0479","R37","Grassland",0.265228353087029,1016,14.8,58.5864721357351,31.163367587133,"Poor","Poor",TRUE,"Poor",18,TRUE,"Good",30,2.05
"S0480","R09","Cropland",0.398648084426043,923,13.1,45.390598499998,40.740698819272,"Good","Excellent",TRUE,"Poor",11,TRUE,"Good",14,9.54
"S0481","R16","Cropland",0.677936685323809,976,16.2,20.3027798724561,16.7836849459694,"Fair","Excellent",TRUE,"Fair",22,FALSE,NA,NA,12.45
"S0482","R14","Wetland",0.255336411227927,1004,15.3,51.959367530924,NA,"Poor","Fair",FALSE,NA,NA,TRUE,"Poor",12,4.41
"S0483","R37","Grassland",0.602316423135767,1170,12.2,21.2041323882764,45.9894842062761,"Fair","Excellent",FALSE,NA,NA,TRUE,"Poor",9,9.9
"S0484","R13","Shrubland",0.451969002869186,1129,14,29.3250247199444,NA,"Poor","Fair",FALSE,NA,NA,TRUE,"Poor",14,1.9
"S0485","R35","Shrubland",0.446998763457214,566,15.4,49.440552570793,34.4126680397556,"Good","Poor",FALSE,NA,NA,FALSE,NA,NA,8.41
"S0486","R27","Shrubland",0.210848395649087,781,13.6,51.3287890797831,53.3516915497886,"Poor","Excellent",FALSE,NA,NA,TRUE,"Good",14,14.35
"S0487","R10","Shrubland",0.393968288678423,1406,12.1,0,44.8432282096501,"Fair","Poor",TRUE,"Good",17,TRUE,"Excellent",9,1.32
"S0488","R18","Wetland",0.562029549324951,1067,18.7,62.1149808745526,18.1334043801341,"Poor","Excellent",FALSE,NA,NA,TRUE,"Poor",24,6.32
"S0489","R09","Cropland",0.439588023171678,529,15.8,45.890313197239,36.714191676672,"Fair","Good",FALSE,NA,NA,TRUE,"Excellent",11,7.18
"S0490","R16","Cropland",0.681285788448451,963,17.2,31.885583885701,NA,"Poor","Fair",FALSE,NA,NA,TRUE,"Poor",14,2.82
"S0491","R10","Shrubland",0.509938740467937,856,17.4,15.5831645233652,29.8729084491907,"Good","Fair",FALSE,NA,NA,TRUE,"Poor",13,5.08
"S0492","R13","Shrubland",0.498279745836347,1183,19.7,28.7824310547819,37.5930292097208,"Poor","Good",FALSE,NA,NA,TRUE,"Fair",20,2.62
"S0493","R18","Wetland",0.487003506267268,783,18,30.4114594471495,22.5818168535089,"Good","Fair",TRUE,"Good",1,TRUE,"Poor",17,9.33
"S0494","R40","Woodland",0.562152452200749,819,9.7,17.3099987270051,29.0480078104592,"Fair","Fair",FALSE,NA,NA,TRUE,"Poor",14,5.29
"S0495","R09","Cropland",0.693123505347488,1213,9.2,38.5724357929706,29.2244041142766,"Good","Good",FALSE,NA,NA,TRUE,"Excellent",7,4.54
"S0496","R29","Cropland",0.62799850212494,768,14,53.3400021414192,36.1521987616199,"Good","Poor",TRUE,"Excellent",16,TRUE,"Fair",22,33.74
"S0497","R38","Grassland",0.62176240515973,792,18.1,52.728740103914,32.9735098961047,"Fair","Fair",FALSE,NA,NA,FALSE,NA,NA,13.43
"S0498","R38","Grassland",0.731272721276675,680,17.2,11.7911446008676,42.8098344021058,"Good","Good",FALSE,NA,NA,TRUE,"Poor",16,25.14
"S0499","R03",NA,0.436254882594088,715,19.8,28.8820484725154,45.5979823966523,"Poor","Fair",FALSE,NA,NA,TRUE,"Poor",10,10.14
"S0500","R14","Wetland",0.492289866226113,637,13.5,12.4641174862088,41.9464655965014,"Excellent","Fair",FALSE,NA,NA,TRUE,"Good",9,14.17
"S0501","R37","Grassland",0.779636501089183,989,11,41.7133613613946,51.3155794620199,"Poor","Poor",FALSE,NA,NA,FALSE,NA,NA,12.5
"S0502","R31","Wetland",0.426578714736434,804,9.8,36.5162345767192,47.8560955092529,"Good","Good",FALSE,NA,NA,TRUE,"Good",14,23.52
"S0503","R31","Wetland",0.609298319241867,1107,20.6,59.3278287513982,39.2032304170526,"Good","Good",FALSE,NA,NA,FALSE,NA,NA,13.35
"S0504","R04","Cropland",0.546012412526057,818,21.7,17.9379095637881,26.5778509875882,"Fair","Good",TRUE,"Good",27,TRUE,"Fair",14,4.98
"S0505","R18","Wetland",0.805827034909544,908,11.6,7.60001832918338,25.0408620415904,"Poor","Excellent",FALSE,NA,NA,TRUE,"Poor",21,9.92
"S0506","R01","Shrubland",0.739751226369696,754,12.2,21.7170998613107,39.6424401923491,"Excellent","Good",FALSE,NA,NA,FALSE,NA,NA,180.38
"S0507","R17","Wetland",0.535900808385624,992,23.6,50.048112571676,35.0922685105863,"Excellent","Fair",TRUE,"Poor",10,FALSE,NA,NA,24.43
"S0508","R34","Grassland",0.590176991549198,1216,11.2,42.4463519778408,NA,"Good","Poor",FALSE,NA,NA,FALSE,NA,NA,3.64
"S0509","R32","Wetland",0.0517994214213052,955,11.3,56.596111852864,36.4404714782306,"Good","Good",FALSE,NA,NA,FALSE,NA,NA,4.12
"S0510","R24","Cropland",0.490567040010892,1059,10.6,27.8797496065258,44.2163146863631,"Poor","Excellent",FALSE,NA,NA,TRUE,"Fair",22,3.4
"S0511","R27","Shrubland",0.602935481902334,891,9.9,19.2955250524407,31.3335277206425,"Poor","Good",FALSE,NA,NA,FALSE,NA,NA,5.35
"S0512","R16","Cropland",0.869065524840283,900,12.4,83.2212548984622,51.2066475671724,"Fair","Poor",FALSE,NA,NA,TRUE,"Fair",9,58.62
"S0513","R29","Cropland",0.519405977140851,739,21.9,25.4454806733051,34.1212735610932,"Fair","Excellent",FALSE,NA,NA,TRUE,"Fair",13,5.61
"S0514","R35","Shrubland",0.594068775150991,709,13.2,NA,43.9598105322093,"Poor","Fair",FALSE,NA,NA,TRUE,"Excellent",14,10.16
"S0515","R19","Shrubland",0.512588729156005,582,NA,64.5378476009667,NA,"Excellent","Poor",TRUE,"Poor",23,FALSE,NA,NA,20.98
"S0516","R32","Wetland",0.312079222458029,716,17.1,0,34.2450923191786,"Good","Poor",FALSE,NA,NA,FALSE,NA,NA,2.09
"S0517","R30","Shrubland",0.513350765686426,1024,7,30.258336221238,24.8228103810658,"Good","Poor",FALSE,NA,NA,TRUE,"Poor",17,4.45
"S0518","R29","Cropland",0.594390487136271,1004,12,44.2171816830699,14.4923822405285,"Poor","Good",TRUE,"Fair",10,TRUE,"Poor",16,7.23
"S0519","R20","Cropland",0.543815908557964,940,19.8,63.4142727239778,17.7152201057143,"Excellent","Excellent",TRUE,"Good",21,FALSE,NA,NA,13.68
"S0520","R16","Cropland",0.610360146379252,933,14.2,37.4673732677651,50.8777369038297,"Poor","Fair",FALSE,NA,NA,TRUE,"Good",15,13.3
"S0521","R30","Shrubland",0.499356232570273,916,NA,38.9417499039043,20.2215852817826,"Fair","Excellent",FALSE,NA,NA,TRUE,"Good",12,4.86
"S0522","R27","Shrubland",0.433080414536051,735,20.1,9.71203647286736,10.8699254821177,"Poor","Good",TRUE,"Good",9,TRUE,"Poor",11,6.22
"S0523","R18","Wetland",0.652144971770221,776,9.1,57.3147935515618,27.0758432054697,"Good","Poor",TRUE,"Good",7,FALSE,NA,NA,58.69
"S0524","R10","Shrubland",0.306372626958673,1021,14.3,24.0008003798648,22.4150555527251,"Poor","Fair",TRUE,"Poor",6,TRUE,"Fair",29,1.65
"S0525","R38","Grassland",0.613161955678067,837,16.4,28.6816391964205,36.6010707216936,"Good","Excellent",FALSE,NA,NA,TRUE,"Good",21,12.78
"S0526","R23","Cropland",0.520392517149565,945,9.1,38.0853291773116,28.5126273281597,"Excellent","Poor",FALSE,NA,NA,FALSE,NA,NA,3.94
"S0527","R19","Shrubland",0.10849628247673,799,11.7,30.4557936847442,31.8211848365326,"Excellent","Excellent",FALSE,NA,NA,FALSE,NA,NA,2.34
"S0528","R08","Shrubland",0.424445462238049,607,14.3,52.5263868987037,27.1922330525705,"Good","Excellent",FALSE,NA,NA,TRUE,"Fair",28,8.66
"S0529","R13","Shrubland",0.693896430277527,1112,13.1,19.1113917100626,30.35041485889,NA,"Poor",TRUE,"Fair",12,TRUE,"Poor",12,13.15
"S0530","R14","Wetland",0.188897870806247,880,16.1,28.5507031778375,36.0337216434448,"Excellent","Poor",FALSE,NA,NA,TRUE,"Excellent",2,5.29
"S0531","R23","Cropland",0.718063061733748,847,14.9,70.0571387090596,39.1882489870873,"Fair","Poor",FALSE,NA,NA,TRUE,"Poor",15,17.37
"S0532","R15","Shrubland",0.715849987374671,984,9,49.9408164917603,22.8609186742775,"Fair","Excellent",TRUE,"Excellent",3,FALSE,NA,NA,35.27
"S0533","R15","Shrubland",0.677670576734056,1322,9.6,30.9546836960565,49.7134992442152,"Fair","Excellent",FALSE,NA,NA,TRUE,"Good",4,10.3
