"animal_id","site","sex","event","condition","body_mass","chest_girth","kidney_fat","odba","activity_hr","rest_bouts","cortisol"
491,11,"F",4,"good",51.4696192985322,78.3175163314768,5.63411054190465,2.37345121495942,11.0878135914966,9.72824891707815,14.0155159360875
491,11,"F",5,"good",54.2113979180565,73.6473642407635,NA,1.99075453273146,11.813970036715,10.8564955936866,NA
491,11,"F",6,"good",50.7044373579152,73.8918525808478,5.2321409107137,1.87203265323564,10.7648149976118,10.9518833780541,14.250908228166
491,11,"F",7,"good",48.6536038321015,73.1342453456296,4.57885728741151,1.98872564106751,10.6273560635022,11.4080385575819,19.0467928784656
492,12,"M",1,"good",52.2973983410388,76.2546117315057,4.32973962784286,2.25783012069997,11.4677195794352,10.7835221618408,17.7930911917638
492,12,"M",2,"good",45.7214834328831,69.7560441745636,3.21102260167912,2.03845889033912,11.6063246187456,9.48032719326284,18.4557651379215
492,12,"F",3,"good",46.4537989560123,76.0196108195274,2.9737690455194,2.11246621111609,11.1338529597391,12.6192690067296,21.0103261099482
493,1,"M",1,"good",52.5991266492641,74.293748175423,4.71873811258961,2.27299056001782,10.2166542243937,8.90636673705126,18.8706414712825
493,1,"M",2,"good",49.9900199502667,78.2269009029539,5.26111748438774,2.37888307099408,11.4308353972312,9.49322105881774,14.8701729653699
493,1,"F",3,"good",53.9730218054923,71.5926622118235,4.53763295881517,2.41838726987297,10.903597959664,8.87454342186558,8.94186237410025
493,1,"F",4,"good",49.2973087276171,69.7222214128606,5.07365114355906,2.33892963552472,10.4906414575375,10.9446835650675,17.0729110841577
493,1,"F",5,"good",48.744423232944,75.8078190785934,4.46147511440212,1.79323921600569,10.1124579977585,10.2076332346011,15.493066586348
493,1,"F",6,"good",47.9247942414647,73.641640563616,4.44701201691399,1.96673441383444,8.72979548020685,13.0733702463242,14.2519340685472
493,1,"F",7,"good",50.4036461497883,71.9578584572484,6.99151502306334,2.44538785942273,12.4358312264852,NA,19.894999773928
494,2,"F",1,"fair",42.200407380145,65.2112412750519,3.22583901904841,1.85921339424518,9.26651784022085,11.1245741216509,17.876474181085
495,3,"F",1,"good",52.1620609938387,72.3256904011959,5.04314629666556,NA,10.874726026844,NA,16.0130579518324
495,3,"F",2,"good",48.5588558025308,77.9150075806573,2.5402710200378,1.84843158969878,8.71275871339772,8.9250506705075,25.6543515594056
495,3,"F",3,"good",50.2909636326744,73.524103616469,3.33797989076508,2.36848850628299,9.83153528907978,10.8488612380402,13.8343900117883
496,4,"M",1,"good",46.4970708254363,75.3208930362055,3.74295077831038,1.96624850286152,10.9957086646266,13.4047195025305,16.2263466180371
496,4,"F",2,"good",47.0259042130412,69.4360950360077,5.05045418253415,NA,11.4006838550351,11.189573612895,19.4823956661924
497,5,"M",1,"fair",42.8088718731252,69.2161138941725,3.28972208402867,1.25277269232792,6.63355338957545,12.6060061062029,20.3390849010155
497,5,"F",2,"fair",43.8290751392359,68.7319481766149,3.05287759643216,1.12657179085148,8.60046571369497,13.448364660677,21.7391761196722
497,5,"M",3,"fair",43.7830893951789,69.6775357412572,3.8137135030499,1.24901291325988,5.68083569613526,13.6445640830556,23.5620648446933
498,6,"M",1,"fair",44.2943004230591,70.2415691846843,0.839530279134212,2.61184833298738,11.8591023295732,NA,17.4233676294719
498,6,"F",2,"fair",43.4325379819888,70.540637758338,2.46120535329981,2.21563134091948,9.54120015769225,8.93576563618385,19.0092540745769
498,6,"M",3,"fair",46.882211205812,70.7737525847505,1.51125345559234,2.1919102770893,12.4643175402682,11.8977197904503,14.5566372415363
498,6,"F",4,"fair",44.6218992978203,71.2631595363596,NA,2.34275056021686,11.1843519857486,10.8054050649949,17.3110190796529
498,6,"M",5,"fair",45.2322568027688,71.4386647391003,1.97661933688352,2.02761928379783,10.3101622898932,10.9587677742221,18.7160454807306
499,7,"M",1,"good",49.7421560866112,70.9691567259846,NA,2.29538177606979,9.07209379464027,8.18229800274543,NA
499,7,"M",2,"good",46.8184299057716,71.7724657183965,NA,1.86712413209211,8.35878029450783,11.0471287070573,20.0039289511914
500,8,"M",1,"fair",41.6862132372706,68.7905225970305,1.19182002772924,2.09172653604094,7.98381522781666,11.2332253076919,19.8181621543781
500,8,"M",2,"fair",34.9289958603071,67.1686931883407,2.37844123452901,NA,7.09916895477802,14.1425180465798,21.5097280292059
500,8,"M",3,"fair",40.751713212107,68.1492868831044,1.09718765626595,1.08047516720367,6.69028599479114,12.4739749733652,20.6516348375057
501,9,"F",1,"good",50.0629266731577,71.7601730591161,NA,1.71693239031785,8.30102047966911,11.8115634410943,18.6639012962782
501,9,"M",2,"good",50.1687261745661,75.3009675085658,4.42410647452678,1.75181276553827,8.80686238185961,11.8236192949731,19.5672649931415
501,9,"M",3,"good",52.0138689790456,76.7095288587995,2.5141610509131,NA,10.0639607087067,11.7216510896633,21.7233687785339
502,10,"F",1,"fair",41.0903182731232,67.3902022419644,2.08833379616614,1.49722993756649,9.60870180077125,11.4213640937791,18.3713275590169
502,10,"F",2,"fair",47.9768215026819,69.5324814071365,2.85033089201228,1.70463831283434,8.71456512568666,NA,17.726774348929
502,10,"F",3,"fair",45.9068559751079,71.7618357359336,3.97044941729436,1.97745339212374,10.1900413663768,8.54360128481634,23.0405702352403
503,11,"F",1,"fair",45.223641917183,72.4267251912318,3.12288274529088,1.14195796889472,4.31969434388906,13.1216002152701,21.8768275893629
503,11,"F",2,"fair",45.5881426957382,70.0957458926032,2.68867865921371,0.864010148634001,5.57964762601736,14.7657807150538,20.3549001311604
503,11,"F",3,"fair",46.3452128520255,67.4541924857333,3.27185201911876,1.22553203488465,6.63042201531261,14.2839655427699,20.8980734524464
504,12,"F",1,"good",54.6694152632038,75.3019790147507,5.13273775198921,3.3511854584444,15.4251754995392,8.87112039130866,13.7889576597928
504,12,"M",2,"good",57.357053826818,77.1878857634663,5.59506121292823,3.1500859300073,14.2090560580576,10.754402445791,NA
504,12,"F",3,"good",54.1053548181743,75.1649610342434,3.50079791371693,3.40167897947416,14.1864131088422,10.0163695140758,16.4722559099412
504,12,"F",4,"good",53.0843294046481,78.8890903975302,6.49600699625863,3.07695824254647,14.327988352354,8.75329186926305,17.3159419335919
504,12,"M",5,"good",54.2455828969647,78.587439130534,5.32294552473656,3.21417459647949,13.7508204716845,9.35242517308798,NA
504,12,"M",6,"good",55.6784358109273,78.8998215777316,4.63497787933368,2.93254405835972,12.354922742123,9.08796497971865,14.886144981548
505,1,"F",1,"good",48.9551493359579,72.8793385719519,5.19110110289972,2.4473372969998,10.5909394808925,11.2198874891798,14.2187045227272
505,1,"F",2,"good",50.0742755386577,78.0177300196257,4.44287975771846,2.6112404409615,12.482511252976,8.84091664728646,15.5295596734283
505,1,"F",3,"good",50.8813364294873,73.936232921288,5.09852902880558,2.869408525604,12.3497703785152,8.97118683972071,16.7333096866897
505,1,"F",4,"good",54.2660118469379,73.7892046686205,4.12003091474272,2.78011325863818,11.8469583463933,12.6792280973857,11.137317124444
506,2,"M",1,"good",52.3209611911868,78.4359549911794,4.85973083581359,1.69537005003272,9.66695799720535,NA,11.4556371144981
506,2,"F",2,"good",52.7614173668672,76.4756058111525,6.04684263578009,2.20038529806778,11.4821077028777,9.98411134513527,17.2637745040568
506,2,"F",3,"good",50.5748415105669,75.7253802908501,3.33125851160418,1.65358673911873,8.53927137504678,NA,15.7128303207747
506,2,"F",4,"good",52.2600530380864,76.6871881759026,6.45899546006643,2.11918151442355,13.0044090184595,11.4653163159739,18.7309040268192
506,2,"F",5,"good",51.6469426890452,75.1955212265938,4.32739281857052,2.07942481075483,9.02360631974488,12.0960832217022,16.9135472781218
507,3,"M",1,"good",49.2429335341918,72.3357857990098,3.85578826338672,1.87383459649438,9.80951083222965,10.7933363135992,21.4419126900746
507,3,"F",2,"good",45.9038210627369,71.1384648674565,4.89097689720263,1.59307856215683,8.51356536775867,11.3592513871784,20.5818532328222
507,3,"F",3,"good",46.0538765000745,71.2983777468686,4.5957274793278,1.89627867577457,9.21262344246169,NA,23.1236123449887
507,3,"M",4,"good",47.8442179543304,70.6798914755106,3.77441627779607,1.71765674510594,9.59043938505845,12.6301759783624,23.1164449157947
507,3,"F",5,"good",43.2009622976079,69.1027749096813,2.74875901387769,1.77530460786917,6.34417291725506,14.1719910905387,18.7419299922336
507,3,"M",6,"good",46.4516787266702,72.6892554066025,4.06182522981885,1.68627725820095,7.82598898507418,10.768193425531,18.8199486161303
508,4,"M",1,"fair",44.716370733468,70.1364555751642,2.62429535569698,2.08274015815088,9.96718316760728,13.1429394358993,NA
508,4,"F",2,"fair",46.8540364912965,68.6656824423651,2.60818027867132,1.60242818782805,9.34354948784474,9.49065297325011,NA
508,4,"M",3,"fair",44.8655494662138,71.1965770013009,2.59775381618708,1.64196806675012,9.78465202955791,11.9699898873339,22.6367895156466
508,4,"M",4,"fair",44.6696022253121,73.3087829754264,2.7158419823966,1.85097077827222,10.5085356349045,10.8933471705179,NA
509,5,"M",1,"poor",45.5210952660638,70.3657905413934,2.73733850371873,1.32993956754081,7.33978109826816,14.9861803633791,20.3982342767155
509,5,"F",2,"poor",45.5488801153397,69.7628767286335,1.62981708348331,1.40838947096281,7.0782949739519,15.8350344295836,29.9406434718776
509,5,"F",3,"poor",43.1394458505736,66.1987977070539,3.87923619851403,1.95347385348744,6.51373111860069,NA,16.8797479097351
509,5,"M",4,"poor",42.4099893685843,71.9890189196736,3.08049906680715,1.55770605428979,8.74314775597081,14.8295080123978,20.7660482278841
510,6,"M",1,"good",57.6899972860036,79.9033665483601,5.85621624594834,3.16749451962791,15.4534158000277,NA,13.5370103979335
510,6,"M",2,"good",57.5777425351911,80.1138775153934,7.31471738539639,2.7906076491205,13.2836812825812,8.01449446655149,10.1196138810618
510,6,"M",3,"good",57.9108538166629,81.4246779157931,5.65544346738088,2.98639646295348,13.8984997256785,8.22998428989996,10.6160567984858
511,7,"F",1,"good",46.5037796109634,71.2276609588269,2.27371814767935,2.1779777723622,9.59271095375812,11.4288831476327,22.1392919277718
511,7,"M",2,"good",41.0169844780835,68.2167120951657,2.94748636178675,1.82249941760856,7.40054175537803,11.5314778331284,19.1522549900212
511,7,"M",3,"good",47.4166701104415,73.5905782552217,3.00112744831445,1.92514739993414,10.8081193829056,10.3199673094977,18.8180060539334
511,7,"F",4,"good",43.0241725274398,68.9006621619783,3.00239969628546,1.76755518637692,9.98356735819348,10.5561140822866,14.4270617610588
512,8,"F",1,"good",45.9145456405146,69.9740684676713,4.91503127712472,1.65318026058517,9.94275505169378,13.1719971687959,NA
512,8,"F",2,"good",46.5888165230449,70.1736367684911,NA,1.79162882024559,8.78890775950501,12.423214603055,22.2294126416037
513,9,"F",1,"good",51.8449411909136,74.526196163839,3.48441841089381,NA,12.127567788424,9.79814315407135,16.6753665868574
514,10,"M",1,"good",48.9845412939763,74.510528465267,6.13394848765379,1.97456015273638,9.91277438240529,11.6259150856186,NA
514,10,"M",2,"good",55.0228554850012,79.2317519046146,6.09399939570141,2.17814250442875,10.9427890636528,13.0528938981037,15.5788750337872
514,10,"F",3,"good",53.6938873906251,79.527116635211,5.68237179797322,1.74718628404281,10.0989084087855,12.4659698151075,17.4315249220791
514,10,"F",4,"good",50.3422048002163,73.6101448882912,4.61300598461099,1.76344604174359,9.17106150606216,11.6883094109916,17.4987795523288
514,10,"F",5,"good",53.971135064844,74.3441986530616,4.15474915890985,2.14334761969433,11.5200903850056,12.5854474569795,13.4041533897359
514,10,"F",6,"good",51.1199013992969,78.5864893938011,6.45968922673399,2.16847143064104,10.4914787718569,10.5021185663956,22.076546729386
514,10,"M",7,"good",54.8064709875119,72.1309270999561,3.62230859831986,2.14581735898371,9.17863703648347,13.3566894439803,13.3752145837712
514,10,"F",8,"good",53.2293243289202,76.2472418618037,4.60902060392299,NA,10.252407547986,12.1203365527274,15.5624626962458
514,10,"M",9,"good",52.5070776765835,74.8693476473753,4.18326814472138,2.22166185061803,11.1669532697473,12.7703420298484,17.6107552084878
515,11,"F",1,"poor",34.8556318775284,60.8029726621538,0.92434956288691,0.56825190896326,4.28138146165554,15.191395518289,23.5848652942788
516,12,"F",1,"good",44.6467917296737,71.5601091650566,5.1154990401003,2.36616828432723,11.7887875435183,9.96774939808868,17.2635301216166
516,12,"F",2,"good",50.9394840456442,72.9944005918489,4.31895353171244,2.40500570825747,13.0016626654044,6.85819874299971,12.1899101035697
516,12,"M",3,"good",46.7486253910893,70.1175926057684,3.37349560299796,2.46914846427362,12.441161646297,8.66008758422339,11.9054807125326
516,12,"M",4,"good",50.1218974147078,71.2706353653198,1.91053148221186,2.5336418780508,10.6692327365842,11.3212512403697,14.187070022978
516,12,"M",5,"good",48.1266164576611,72.8536076922673,3.14559842748023,NA,11.0950662290909,8.61405047526873,12.2949718533366
516,12,"M",6,"good",49.3328323994713,71.6195518983752,5.3455177252218,2.53529321449176,12.675283177066,8.7805796754812,12.4396496195597
516,12,"F",7,"good",46.0918679464597,71.8944896319321,NA,2.29153214586065,11.6916044287995,12.5035514740622,13.9748598709459
516,12,"F",8,"good",50.0782713070857,75.0769465039156,4.8747091400933,2.55254060205406,14.2073350454739,8.08418478293879,8.24177761496886
517,1,"F",1,"good",48.0975286202245,72.1838241936687,3.9247687603662,3.57873175067108,16.1297582206812,8.34146071263246,5.73739402163963
517,1,"F",2,"good",50.2038302057033,72.629014083618,5.04311603247233,3.56167295425161,15.2125239686239,5.7392188181779,14.9024270206016
517,1,"M",3,"good",47.6598779410672,73.4587386380288,5.18291536879238,3.10039576863045,15.01529589679,5.94635998041721,10.4062247993587
518,2,"M",1,"fair",40.1961521962377,67.8432045194026,1.59864139361131,1.39729541581206,9.32802609686052,12.350718946671,20.693987254595
518,2,"M",2,"fair",44.1247079304739,69.7975455143139,4.00870849391228,1.95698522395149,9.15928546493419,12.24489710304,22.2496655352254
519,3,"F",1,"good",45.8167266188534,71.1492671547536,3.32149012610917,2.42130768904878,11.498259971537,NA,15.8416096564839
519,3,"M",2,"good",48.3620791647629,67.8304256049127,3.72391637788797,2.53292521868997,9.46421662853187,NA,17.428248270792
519,3,"F",3,"good",44.7322279671443,70.8284806098128,3.63927405769031,2.27455380311722,9.60760845307264,11.5843633553444,13.7155399868601
519,3,"M",4,"good",48.5488027538915,72.1723320825946,3.52958092515433,1.68261598850498,13.0714648665768,10.4994723691282,10.855092483237
519,3,"F",5,"good",46.469733724393,72.1997742762328,3.56064144994461,1.99772842035871,11.0449292662038,10.6756706395997,12.5540841340259
520,4,"M",1,"good",50.0455617420743,74.1265934948086,4.48507026367304,2.26307438004718,9.49315906731507,11.2683631305137,14.3696797630874
520,4,"M",2,"good",52.7575590184121,74.814408183385,NA,2.20414689553085,9.05987665283599,12.0613958274332,13.7620084867584
520,4,"F",3,"good",46.4398487494698,72.5491221355031,4.23704208680649,2.24082217211775,10.4644249950023,11.4078752400735,20.1387686978032
520,4,"F",4,"good",49.4795640024364,71.7274322035802,3.47016272859145,1.95234433798819,10.6667957636264,10.0091051102677,16.6895596504339
521,5,"F",1,"good",49.5748142338728,69.1881829949982,3.9522430954866,3.04249985923567,14.6139807337063,9.64352258528993,9.17905314928251
521,5,"M",2,"good",49.9287383885799,73.7941795384047,3.55300876262071,2.93493978467778,13.2373495899917,8.87959644141641,12.0313551912291
521,5,"M",3,"good",46.6465128137253,74.1187291921699,3.45137618739068,2.75886038392686,14.0160324335229,8.88140412221673,6.44654204029293
521,5,"F",4,"good",49.3133885523075,73.8099363864536,4.83824722848932,2.97016474520599,12.499013957953,7.98417506955483,17.8928009132155
521,5,"F",5,"good",46.0277870900122,72.8848142089821,5.56304525926661,2.74081275051397,13.7987199776543,8.38779525930882,11.8699841990972
522,6,"F",1,"poor",33.9457071247579,60.9563147871929,0,0.386504373888958,3.83648608646928,14.3114088769707,28.3931257923652
522,6,"M",2,"poor",30.7758293952625,60.4190505279683,0,0.6213357183064,3.95491870841653,14.7278975468442,30.2066420807433
522,6,"F",3,"poor",30.4109889699679,59.3374665277439,0,NA,6.54575059066296,15.9765857199873,29.7746353150068
522,6,"M",4,"poor",27.8247162151458,58.2087370449164,0,0.289702646541377,4.39972393275393,16.4082072986637,28.178060213863
522,6,"F",5,"poor",33.0744183977061,60.5237883773552,0,1.06325462483588,4.99224207549137,12.6980543862625,NA
522,6,"M",6,"poor",29.0578323888337,58.7046032649758,0,0.887987743249452,3.72413241778703,16.5950936968611,29.1531223164775
523,7,"F",1,"fair",46.1988837439172,67.5490319144612,3.18212162773517,1.77878372682243,8.67821692195771,13.3690874399385,NA
523,7,"M",2,"fair",44.0865429936593,70.6539242101204,2.4296153756448,2.17114195474965,11.5907222814139,10.7019839336534,16.0487310553738
523,7,"M",3,"fair",41.5693918383544,69.1004814563589,2.73112207469128,1.80246498625112,8.73216948080104,NA,20.1637218711822
523,7,"M",4,"fair",39.1662110371549,70.605495091844,2.43515214551349,1.79324279391284,8.81606007415194,12.6333290215894,17.6727705794751
523,7,"F",5,"fair",41.8960995822993,68.2457863734813,4.02268652843262,1.71701707942291,10.0936004204456,12.6042276990505,21.7224873212555
523,7,"F",6,"fair",46.8954617897928,70.1597251856313,3.28148008202785,1.91312050007281,11.5044530038398,11.0524359799287,15.9276948439764
523,7,"M",7,"fair",43.7568944672363,71.0927413933422,4.63709688606841,2.14607493817602,9.27351373238207,11.5089404747011,22.8955443314698
523,7,"M",8,"fair",43.9285173868357,71.043599504826,2.09618278741592,2.06450505327627,8.00399357985855,11.2657619036696,17.8126804030388
523,7,"M",9,"fair",46.2987301128559,69.9931700205982,NA,2.09962085027221,10.4384432953468,12.4340913451257,21.0329557358493
524,8,"F",1,"fair",48.6249177987018,71.6766896098459,2.89463974476706,2.43850265250158,10.6943734272437,12.1396564047541,19.52221079487
524,8,"M",2,"fair",42.500393731004,69.1385634272455,1.34892854466781,2.13158691048354,11.5667974297542,NA,18.1813153077223
524,8,"M",3,"fair",44.6324370228595,69.8660551791238,2.28481911381041,2.1565488160889,10.6677490021545,10.9212476840211,19.5397284848112
524,8,"F",4,"fair",44.1372848180159,71.7666162304626,4.04880159599802,2.29771600360315,10.4981641908322,NA,23.2601246577711
524,8,"F",5,"fair",44.5608947484155,68.3802326666911,3.15138082295425,2.15442479736095,10.6225966360186,12.5323946853868,15.4729015870364
525,9,"F",1,"good",47.7616927894393,71.5689903814554,2.49002198353391,3.04761231104962,15.3413788200191,6.46148028612935,7.6375010916947
525,9,"F",2,"good",49.4609186612171,71.6993081499252,5.00189148514957,3.15373918438458,14.2113094949588,8.87227316198624,6.64151042470262
525,9,"M",3,"good",46.4450132475587,72.733985956475,4.94714287694177,2.95087091486538,15.0359123854452,9.57251006735173,10.7359936228279
525,9,"M",4,"good",45.0724503968176,70.2235595922478,NA,2.99643495440236,13.8204687983833,6.30157602787045,6.88120347853488
525,9,"F",5,"good",46.7472369910828,72.119131465324,4.60466538042781,2.63636774428738,14.4481816656635,8.19679886588072,6.7272901065812
526,10,"M",1,"fair",45.7272889242401,74.1821090074087,3.56238089886319,1.80326755853943,9.38504877081436,12.732635196134,19.7874119233474
526,10,"F",2,"fair",42.7174272015265,69.3995169526246,1.88314224362973,1.43949196260905,7.8196847996637,12.4585048655603,22.9651307996888
526,10,"M",3,"fair",46.0948371085926,72.7401542877591,2.76854111428129,1.33169995292648,7.1178024773955,10.0025345320732,21.303110142496
526,10,"F",4,"fair",42.2613284038837,70.5970266007916,NA,1.65991946482307,8.09122280227977,11.7253128810828,21.2876484024338
526,10,"F",5,"fair",49.2274718351795,71.9168955436724,2.78701568783334,1.08673408529238,8.52554786360906,13.5263850828425,25.2957183344818
527,11,"F",1,"good",55.2780728358618,79.0915367646391,6.43247702596883,2.24005053104118,11.5765415298482,6.83934294570445,14.9897520091218
527,11,"F",2,"good",56.4517769050758,78.1604165736729,6.60050026633873,1.97841312878118,11.2445952836231,11.1780762144255,20.4091116479575
527,11,"F",3,"good",56.2604832241254,78.6710270814166,7.57892284173199,2.08730972244264,12.1568374160576,8.65469917083793,18.1267190055526
527,11,"M",4,"good",53.8865721010577,78.1090653865942,7.29237864584493,2.1439485916686,12.2764262401094,9.8421459120042,14.9904958303794
527,11,"M",5,"good",58.1098305207466,81.246294185429,7.12822023152382,2.31458506640391,12.0599091027571,9.86786268203532,14.432518762958
528,12,"F",1,"good",45.1435784201009,72.7613557258213,3.84202982316702,1.77258031784022,9.76890999779599,9.30950659216641,18.144552124438
529,1,"F",1,"good",44.5927851962516,70.5754217526279,4.10499971822053,2.3628250581229,9.91032426287046,9.74355665791312,13.9112156305801
529,1,"M",2,"good",46.7485177029373,72.900918287433,3.10182828415197,3.04505043818801,12.4861036082831,9.69429577386694,14.2690683200259
530,2,"M",1,"good",47.5337892390738,70.0324105976645,3.60882841958195,2.42036391326355,13.3453110600494,10.3617871131878,9.7475153309396
530,2,"F",2,"good",46.8482575336156,70.9465100729637,2.14821483569914,2.57150585100925,12.3792064704608,NA,12.3502448600713
531,3,"M",1,"good",47.1472963130781,72.9437357722075,3.28499579585142,NA,15.9471893270569,9.12465955837389,8.0689119323648
531,3,"F",2,"good",47.023394939717,71.8115364109728,3.54073811319152,3.30738091088748,13.3204515153998,6.16958018330165,10.5418668736638
531,3,"F",3,"good",46.692166408066,71.2469250515574,4.06494143674967,3.18774097721953,14.0627226360676,9.08566533747045,8.71185068160624
532,4,"M",1,"good",47.7086165627324,72.4748246758582,3.98987892304912,1.8376712724982,8.7281476049171,12.5021922159647,15.3137518473625
532,4,"F",2,"good",43.8610804898425,69.6650599789869,3.47881319528258,1.56802168273105,8.55929338011917,11.8358232988796,20.2569127223461
532,4,"M",3,"good",46.1456409458156,70.8782631662076,3.11070850259265,1.70627763594528,9.1441868429877,9.44998259343687,NA
532,4,"M",4,"good",46.3901106210621,70.1420432119431,3.83192782942365,1.91854438769215,10.5852248396398,12.2099587713156,17.8835989021284
532,4,"M",5,"good",48.5538852125885,73.6377744327466,2.59175379200857,1.91156508133935,8.02319254036105,13.1376185853177,17.1517157857925
532,4,"M",6,"good",43.6982453501264,69.9022903543333,3.4015514208562,1.60646884239405,8.47278778957494,12.4717786105562,15.6995218193679
532,4,"M",7,"good",43.200562461979,68.8765088634254,2.82799072519783,NA,8.05867561563407,12.8026596672783,16.4434421262299
533,5,"F",1,"good",53.9990951866102,73.3964947314717,5.56682579669889,1.58355928694563,8.29833018184099,9.00776272162351,18.0162223397709
533,5,"F",2,"good",48.4664601734023,75.0374017336839,5.33815027993667,NA,8.92565333941859,12.1489661926582,25.9438286113151
533,5,"M",3,"good",52.5885179871821,72.8112609190553,4.74874719544592,1.79883556641581,8.03465251757726,14.1359355569003,19.6291619323706
533,5,"F",4,"good",51.8389410928435,76.1647839096562,4.9443710568587,1.29318277915583,8.39027490129876,12.1689195774645,21.9647650898323
533,5,"M",5,"good",53.5643054839693,73.0342729287991,3.83310769886208,1.47164737444084,9.52304342997216,13.5089504242832,17.6592972974091
534,6,"F",1,"good",50.9673022420224,73.6209284176064,3.27162311734222,2.0329821860027,11.301574621313,10.6469799106359,13.005318571219
535,7,"F",1,"poor",35.5470635704211,62.4898998064718,0.569477312015914,1.26785990202033,6.55085192613818,16.3191936508378,27.4231252041814
535,7,"M",2,"poor",35.048802955121,60.6006690737802,2.3123442112394,1.32402148090872,6.92996218170488,18.1888846553101,25.1022475729114
535,7,"F",3,"poor",33.5535654287834,59.8297235422328,0,1.24709604667204,4.08368483845666,15.495625039312,25.0826949583859
535,7,"M",4,"poor",33.4502167751257,62.8443734388481,0.139839739554613,1.34473283336954,5.80330502220275,NA,25.72427959121
536,8,"M",1,"good",47.8223806463356,72.0215516644011,4.30486388912172,2.82512602931969,13.4722781699404,NA,13.4983124148014
536,8,"M",2,"good",46.7443264094348,72.4300697610389,3.18666512306838,2.77037084940556,12.1648045334214,7.94343341043232,12.9814101642658
536,8,"F",3,"good",47.2264792029833,72.7529778480867,3.19010809018588,2.70700718658595,13.0591873361535,8.95256354060584,13.5122412522636
536,8,"F",4,"good",43.6108309948899,69.9326139750537,2.34773001601088,2.61143251938744,12.8996876496291,9.81594103143072,12.7972343753175
536,8,"F",5,"good",46.5923678835972,71.0431178548187,1.86939046645011,2.59622707526058,13.4913440442493,10.7675756684951,NA
537,9,"F",1,"fair",45.0423169011532,69.2955743820183,4.30589977795553,1.3035519306296,8.90509544864099,13.2263672361874,22.9407071456756
537,9,"M",2,"fair",48.9908350881521,73.060888148736,3.64177093893198,1.7746099726887,8.03377279268754,NA,NA
537,9,"M",3,"fair",49.6831284888326,72.3976142540342,4.01833024020091,1.64386030840651,8.23737794269544,NA,22.7263983435333
537,9,"F",4,"fair",50.7195434294365,71.8210509610841,4.172094109608,1.56959311787343,8.01348094829873,11.0631454341277,17.0824620426615
537,9,"F",5,"fair",45.9265771806811,68.1527853040792,4.55375203005311,1.37585783474714,7.00275372074806,12.7237914881415,20.8644183925025
537,9,"M",6,"fair",45.5875399116264,69.4649092979852,3.15115780338384,1.25294500118674,7.75368361165404,12.161264780311,22.5892311990567
538,10,"M",1,"good",49.4492422338455,71.7417753751961,2.80462431032478,1.6822352668422,10.2664528976679,13.1775192740235,NA
538,10,"M",2,"good",52.6321188683317,73.633554473229,4.07581346927754,1.80864775341381,10.2045462549323,12.4249195043613,18.2051878269691
538,10,"F",3,"good",49.9923799635967,75.3374853223642,4.49847654062157,1.78444040218376,8.81461879694892,12.1791285129629,18.6301835519567
538,10,"M",4,"good",48.3740192459499,73.8208367889855,3.73936700567692,1.68182091326265,8.67770700012053,11.5942978296151,22.210665238111
539,11,"F",1,"good",46.256938764534,69.1002948582825,3.23455959113554,3.33247155428079,14.5794555266558,7.56876071037207,10.5764632203993
539,11,"F",2,"good",45.4248832033279,71.857261653677,3.94663434247869,3.09763968131033,14.2754286351558,8.2218098200711,8.76663978013779
539,11,"F",3,"good",47.2254011828068,70.5237515123491,4.20837942111751,2.99321113839336,14.6314861726047,9.66263262913816,11.7890827562002
540,12,"F",1,"good",46.1056401623292,69.9331411159541,NA,1.87753553120857,9.12910167838125,11.1021869068067,18.0921256986675
540,12,"F",2,"good",45.1229039245924,71.7872480086139,3.34221747075988,1.70403015881854,9.32682432478555,14.6575692769385,NA
540,12,"F",3,"good",45.687887482378,67.6303242542891,2.47512135589266,1.73650727317081,7.90118467433061,NA,19.9612521371293
540,12,"M",4,"good",46.3909642452861,70.0551709800417,3.8450257283933,2.00501631469081,9.99252165589126,10.5649025222237,15.7371401422934
540,12,"F",5,"good",47.7428341575526,71.5057774685967,3.25179978616245,1.85899142088655,8.88078468090259,10.2880230799785,21.1454974656178
540,12,"M",6,"good",44.8513256462139,73.1181257606529,3.48743026677679,1.64934856709535,11.0798782904269,11.5468527985615,18.4610836639982
541,1,"F",1,"fair",40.7168746333862,67.039861662432,1.13400338438226,0.860261965735598,5.70595168736044,14.9005150976258,28.5826977743329
541,1,"M",2,"fair",40.5033369468684,66.727137000351,0.379062481749787,1.38256509929798,7.36372141495884,14.1173536565076,26.8544984695233
541,1,"M",3,"fair",44.0188320787319,65.3540883001755,NA,1.15214264455472,6.44889642402203,13.9806812915565,28.186769350585
541,1,"M",4,"fair",39.8946562271655,68.3063528615299,1.4373274235923,NA,5.05525389544546,12.3939097038707,NA
541,1,"F",5,"fair",43.9044324124755,68.3624266705442,2.98399097979988,NA,6.23807244575763,12.1399263302863,17.9959285978146
542,2,"M",1,"fair",43.1729622023972,65.868322740343,1.80800173486644,1.65236179219591,8.09198054896836,12.6336261538884,20.144165987242
542,2,"F",2,"fair",39.5686257546211,68.4103362260721,1.98729823722918,1.46560936567074,7.25313261698913,NA,21.4291123613631
542,2,"F",3,"fair",43.6825853248241,73.0949430323899,4.0770726438424,1.39109430503087,7.68549548912855,11.5634106689725,23.1601728680996
