"animal_id","step","x","y","depth","temp","layer_pos","layer_input"
"A037",202,31.69,83.6,14.74,19.982,-11.395,NA
"A037",203,31.95,83.72,14.75,19.516,-11.659,NA
"A037",204,32.2,83.6,15.67,19.466,-11.273,NA
"A037",205,31.19,83.28,14.54,19.386,-11.169,NA
"A037",206,31.62,84.25,13.86,18.36,-11.51,NA
"A037",207,31,85.03,12.63,18.592,-11.063,NA
"A037",208,32,85.94,13.51,19.377,-11.079,NA
"A037",209,31.64,86.02,12.5,18.392,-11.445,NA
"A037",210,30.99,86.15,12.86,19.022,-9.957,NA
"A037",211,31.14,87.24,12.17,18.417,-10.249,NA
"A037",212,30.93,86.89,12.26,18.725,-10.002,NA
"A037",213,30.65,87.16,10.99,19.41,-10.692,NA
"A037",214,30.51,87.35,10.35,19.077,-11.027,NA
"A037",215,30.18,86.78,10.14,18.702,-11.045,NA
"A037",216,30.89,88.06,11.28,18.143,-10.394,NA
"A037",217,29.9,89.42,9.29,18.291,-10.542,NA
"A037",218,29.61,91.07,9.79,18.327,-9.684,NA
"A037",219,30.15,91.61,10.93,18.468,-9.484,NA
"A037",220,30.48,90.69,11.6,17.931,-9.124,NA
"A037",221,31.35,91.22,13.56,18.361,-8.633,NA
"A037",222,31.4,91.47,13.1,18.526,-9.225,NA
"A037",223,30.15,91.32,10.89,17.438,-9.443,NA
"A037",224,29.7,91.58,10.07,18.184,-9.666,NA
"A037",225,29.03,91.24,8.64,18.861,-10.045,NA
"A037",226,28.37,89.7,7.3,18.839,-10.338,NA
"A037",227,28.95,89.93,8,18.168,-10.426,NA
"A037",228,28.56,89.93,8.64,18.1,-9.245,NA
"A037",229,27.94,90.76,7.93,18.054,-9.194,NA
"A037",230,27.23,90.29,8.01,17.438,-8.169,NA
"A037",231,27.25,90.32,7.82,17.569,-8.382,NA
"A037",232,27.08,90.96,7.75,17.901,-8.324,NA
"A037",233,27.88,90.41,8.82,17.996,-8.189,NA
"A037",234,28.73,91.51,10.78,17.461,-7.549,NA
"A037",235,28.06,91.39,9.26,17.642,-8.148,NA
"A037",236,27.57,91.58,9.13,16.922,-7.699,NA
"A037",237,26.89,91.67,7.83,17.711,-8.194,NA
"A037",238,26.99,91.87,7.55,17.699,-8.666,NA
"A037",239,26.32,91.81,6.73,17.97,-8.665,NA
"A037",240,25.51,92.02,5.09,18.101,-9.474,NA
"A037",241,24.56,92.34,4.08,19.413,-9.613,NA
"A037",242,25.09,91.6,4.51,18.503,-9.459,NA
"A037",243,25.23,91.65,3.8,19.716,-10.324,NA
"A037",244,25.83,91.03,4.51,18.642,-10.11,NA
"A037",245,26.25,91.48,4.85,18.6,-10.355,NA
"A037",246,25.92,91.49,4.79,18.54,-10.04,NA
"A037",247,25.48,91.7,5.29,18.233,-9.126,NA
"A037",248,25.57,91.6,6.47,18.424,-8.005,NA
"A037",249,25.38,92.13,6.61,17.864,-7.854,NA
"A037",250,26.4,91.75,8.2,17.095,-7.261,NA
"A037",251,26.63,91.14,7.76,18.099,-7.803,NA
"A037",252,26.64,91.13,7.1,17.558,-8.477,NA
"A037",253,26.06,91.94,6.54,17.153,-8.607,NA
"A037",254,25.83,91.7,6.34,18.457,-8.456,NA
"A037",255,25.12,92.09,5.4,17.776,-8.775,NA
"A037",256,24.05,93.42,5.15,17.833,-8.634,NA
"A038",1,43.79,79.69,45.57,16.952,-6.609,-6.609
"A038",2,43.08,79.73,43.69,17.485,-7.188,-7.188
"A038",3,43.14,79.3,44.06,17.918,-7.288,-7.288
"A038",4,43.18,78.59,44.75,17.681,-7.285,-7.285
"A038",5,44.22,79.13,45.76,17.158,-7.637,-7.637
"A038",6,43.61,78.57,44.8,17.706,-8.005,-8.005
"A038",7,43.11,78.72,44.44,17.945,-7.358,-7.358
"A038",8,43.03,78.82,43.93,17.353,-7.632,-7.632
"A038",9,43.05,78.78,43.89,17.789,-7.746,-7.746
"A038",10,43.38,79.6,43.28,17.77,-8.247,-8.247
"A038",11,43.27,80.15,43.03,18.377,-7.834,-7.834
"A038",12,45.05,79.87,45.32,18.684,-8.918,-8.918
"A038",13,44.16,79.26,44.29,18.123,-8.885,-8.885
"A038",14,43.63,80.98,42.07,17.253,-8.782,-8.782
"A038",15,42.64,81.24,40.39,18.576,-8.398,-8.398
"A038",16,42.51,81.08,40.02,17.987,-8.666,-8.666
"A038",17,42.22,80.13,40.61,17.775,-8.354,-8.354
"A038",18,42.84,80.83,40.47,18.434,-9.033,-9.033
"A038",19,42.64,80.18,42.07,17.928,-7.612,-7.612
"A038",20,43.01,80.3,43.65,17.313,-6.616,-6.616
"A038",21,42.81,80.35,43.1,17.966,-6.752,-6.752
"A038",22,43.32,79.91,44.28,17.023,-6.863,-6.863
"A038",23,43.92,79.44,45.79,17.631,-6.829,-6.829
"A038",24,43.78,79.31,46.43,17.371,-6.041,-6.041
"A038",25,42.5,80.23,42.31,17.423,-7.069,-7.069
"A038",26,42.67,81.14,41.95,16.778,-6.987,-6.987
"A038",27,43.52,80.14,44.46,17.689,-6.859,-6.859
"A038",28,43.7,80.09,44.45,16.945,-7.232,-7.232
"A038",29,43.5,80.08,44.71,17.395,-6.625,-6.625
"A038",30,43.91,80.24,44.93,17.877,-7.018,-7.018
"A038",31,42.41,80.93,41.33,17.748,-7.288,-7.288
"A038",32,42.88,81.06,40.7,18.306,-8.692,-8.692
"A038",33,42.74,81.2,40.35,18.358,-8.66,-8.66
"A038",34,43.01,81.65,41.35,17.456,-7.809,-7.809
"A038",35,42.64,81.61,40.97,17.807,-7.525,-7.525
"A038",36,42.97,80.68,42.47,18.203,-7.403,-7.403
"A038",37,41.07,80.62,39.63,17.651,-6.713,-6.713
"A038",38,40.45,80.41,38.88,15.857,-6.485,-6.485
"A038",39,41.55,80.17,41.03,16.919,-6.64,-6.64
"A038",40,41.77,79.56,41.79,17.082,-6.834,-6.834
"A038",41,41.58,79.77,41.14,17.146,-6.942,-6.942
"A038",42,40.99,79.95,40.58,16.668,-6.235,-6.235
"A038",43,40.01,81.19,37.39,16.409,-6.394,-6.394
"A038",44,40.34,81.36,37.4,17.492,-6.872,-6.872
"A038",45,40.7,80.48,38.82,17.606,-6.964,-6.964
"A038",46,40.49,80.88,38.57,16.764,-6.431,-6.431
"A038",47,40.44,80.64,38.89,16.853,-6.241,-6.241
"A038",48,40.83,80.81,39.72,16.683,-6.004,-6.004
"A038",49,40.16,80.68,39.08,16.292,-5.464,-5.464
"A038",50,40.88,81.04,38.97,17.054,-6.63,-6.63
"A038",51,41.11,81.24,38.11,17.297,-7.756,-7.756
"A038",52,40.85,80.94,37.5,17.31,-8.134,-8.134
"A038",53,40.26,81.08,36.35,17.622,-8.011,-8.011
"A038",54,39.76,80.7,36.59,17.599,-7.176,-7.176
"A038",55,40.16,80.54,37.36,17.705,-7.316,-7.316
"A038",56,40.65,79.8,39.42,17.992,-6.907,-6.907
"A038",57,40.87,79.64,40.29,16.64,-6.593,-6.593
"A038",58,40.85,80.79,39.29,16.597,-6.486,-6.486
"A038",59,40.18,80.76,38.1,16.777,-6.416,-6.416
"A038",60,39.51,80.65,37.01,16.842,-6.332,-6.332
"A038",61,39.39,80.41,37.24,16.065,-6.1,-6.1
"A038",62,38.6,79.44,36.46,16.906,-6.398,-6.398
"A038",63,38.75,81.23,34.72,16.769,-6.585,-6.585
"A038",64,38.09,81.45,33.32,16.815,-6.501,-6.501
"A038",65,38,81.97,32.69,17.586,-6.436,-6.436
"A038",66,38.42,80.49,34.74,17.451,-6.673,-6.673
"A038",67,38.97,81.32,34.77,17.228,-6.876,-6.876
"A038",68,37.96,81.78,32.28,16.989,-6.967,-6.967
"A038",69,37.47,81.72,30.8,17.25,-7.557,-7.557
"A038",70,37.47,82.73,30.6,17.867,-6.783,-6.783
"A038",71,37.22,82.9,29.23,17.454,-7.505,-7.505
"A038",72,38.28,82.89,30.81,18.454,-8.033,-8.033
"A038",73,37.77,82.25,30.59,17.969,-7.825,-7.825
"A038",74,37.07,82.08,29.79,17.364,-7.431,-7.431
"A038",75,36.4,82.17,27.79,17.384,-8.068,-8.068
"A038",76,36.11,82.36,27.73,17.772,-7.384,-7.384
"A038",77,37.77,81.69,31.32,17.913,-7.632,-7.632
"A038",78,37.48,81.92,32.44,16.548,-5.732,-5.732
"A038",79,38.28,82.11,34.4,16.43,-5.149,-5.149
"A038",80,37.69,81.63,33.2,16.184,-5.673,-5.673
"A038",81,37.37,81.7,31.82,17.741,-6.362,-6.362
"A038",82,37.3,83.05,31.14,17.412,-5.599,-5.599
"A038",83,36.79,82.98,29.37,16.921,-6.46,-6.46
"A038",84,36.34,83.59,28.68,17.037,-5.72,-5.72
"A038",85,36.52,84.12,28.35,17.336,-5.953,-5.953
"A038",86,36.59,82.86,29.31,17.358,-6.238,-6.238
"A038",87,35.93,83.54,27.5,17.278,-6.139,-6.139
"A038",88,37.53,83.26,31.37,16.975,-5.645,-5.645
"A038",89,36.84,83.99,29.08,17.501,-5.934,-5.934
"A038",90,36.91,83.56,28.9,17.255,-6.643,-6.643
"A038",91,37.41,83.63,29.47,17.496,-6.987,-6.987
"A038",92,37.72,82.76,30.86,17.795,-6.985,-6.985
"A038",93,38.12,82.84,31.08,17.066,-7.466,-7.466
"A038",94,38.73,81.81,33.45,17.33,-7.263,-7.263
"A038",95,37.93,81.96,32.15,17.331,-6.859,-6.859
"A038",96,36.73,82.28,30.58,15.978,-5.785,-5.785
"A038",97,35,83.29,25.81,16.961,-6.327,-6.327
"A038",98,35.65,82.91,26.51,17.468,-7.21,-7.21
"A038",99,34.85,82.75,25.35,17.661,-7.045,-7.045
"A038",100,35.04,82.83,25,18.248,-7.657,-7.657
"A038",101,34.23,83.23,23.55,17.414,-7.225,-7.225
"A038",102,34.49,82.43,24.7,18.165,-7.371,-7.371
"A038",103,33.45,82.82,22.64,17.683,-7.208,-7.208
"A038",104,33.52,82.95,21.85,17.989,-7.973,-7.973
"A038",105,33.87,82.87,22.3,18.359,-8.224,-8.224
"A038",106,33.32,82.58,21.89,18.185,-7.989,-7.989
"A038",107,33.22,82.51,22.54,18.028,-7.239,-7.239
"A038",108,33.36,82.84,22.88,16.787,-6.79,-6.79
"A038",109,32.46,82.85,20.39,17.588,-7.774,-7.774
"A038",110,33.56,83.28,21.78,17.714,-7.789,-7.789
"A038",111,33.45,83.3,21.99,17.755,-7.349,-7.349
"A038",112,34.71,83.87,23.92,17.505,-7.12,-7.12
"A038",113,34.15,84.37,21.67,17.78,-7.912,-7.912
"A038",114,34.41,84.29,22.29,18.206,-7.836,-7.836
"A038",115,34.07,83.87,21.86,18.106,-8.018,-8.018
"A038",116,33.9,84.44,20.81,17.69,-8.267,-8.267
"A038",117,33.83,84.37,20.87,18.587,-8.141,-8.141
"A038",118,33.86,84.76,20.17,17.918,-8.558,-8.558
"A038",119,34.12,84.46,21.07,18.849,-8.366,-8.366
"A038",120,34.52,85.22,21.52,17.448,-8.059,-8.059
"A038",121,34.89,85.66,22.48,17.85,-7.488,-7.488
"A038",122,34.34,86.42,21.37,17.172,-7.083,-7.083
"A038",123,33.46,87.17,20.42,16.829,-6.006,-6.006
"A038",124,33.44,86.56,20.64,17.383,-6.058,-6.058
"A038",125,32.58,86.43,18.27,17.018,-6.987,-6.987
"A038",126,33.17,86.24,18.82,18.128,-7.6,-7.6
"A038",127,33.42,84.73,20.02,18.158,-7.955,-7.955
"A038",128,31.58,84.55,18.05,16.82,-6.981,-6.981
"A038",129,32.48,84.34,19.56,17.586,-7.139,-7.139
"A038",130,32.19,85.46,18.77,17.278,-6.487,-6.487
"A038",131,32.04,84.89,19.45,17.367,-6.019,-6.019
"A038",132,31.66,85.86,18.18,16.835,-5.911,-5.911
"A038",133,32.71,85.44,20.99,17.058,-5.179,-5.179
"A038",134,33.26,85.63,21.81,17.078,-5.17,-5.17
"A038",135,33.72,85.87,22.13,16.601,-5.515,-5.515
"A038",136,33.52,85.68,22.51,15.896,-4.907,-4.907
"A038",137,32.81,85.94,20.47,16.075,-5.505,-5.505
"A038",138,31.18,85.75,17.46,16.69,-5.94,-5.94
"A038",139,30.99,85.58,16.36,17.342,-6.881,-6.881
"A038",140,30.76,86.48,14.17,17.487,-8.08,-8.08
"A038",141,29.88,86.53,12.75,17.594,-8.149,-8.149
"A038",142,30.5,87.01,13.72,17.492,-7.821,-7.821
"A038",143,30.7,86.62,14.24,18.076,-7.829,-7.829
"A038",144,30.17,86.92,14.15,17.202,-6.934,-6.934
"A038",145,29.46,87.41,12.88,17.101,-6.907,-6.907
"A038",146,29.27,86.94,12.37,17.287,-7.393,NA
"A038",147,29.1,86.27,12.78,18.061,-7.188,NA
"A038",148,28.69,85.97,12.93,16.199,-6.702,NA
"A038",149,29.32,85.2,14.37,17.404,-6.732,NA
"A038",150,30.04,84.42,16.26,16.594,-6.571,NA
"A038",151,30.03,84.83,15.53,17.377,-6.914,NA
"A038",152,30.11,86.11,14.48,17.2,-7.04,NA
"A038",153,30.4,86.5,14.52,17.519,-7.156,NA
"A038",154,30.52,86.59,15.2,16.986,-6.612,NA
"A038",155,29.75,86.36,14.21,17.088,-6.605,NA
"A038",156,30.4,85.65,15.41,16.713,-6.875,NA
"A038",157,30.32,84.8,16.2,17.345,-6.675,NA
"A038",158,29.8,84.76,14.16,17.705,-8.005,NA
"A038",159,29.08,85.08,13.24,17.391,-7.661,NA
"A038",160,29.11,84.89,13.12,17.797,-7.988,NA
"A038",161,28.94,84.71,12.83,18.266,-8.23,NA
"A038",162,29.6,85.78,13.47,17.404,-7.543,NA
"A038",163,30.1,85.98,13.51,17.778,-8.076,NA
"A038",164,29.48,85.87,13.01,17.993,-7.769,NA
"A038",165,30.18,85.38,13.16,18.705,-9.02,NA
"A038",166,30.17,85.5,13.27,18.303,-8.789,NA
"A038",167,30.01,85.94,12.28,18.035,-9.213,NA
"A038",168,29.43,86.02,11.42,18.046,-9.184,NA
"A038",169,28.64,86.52,10.14,18.75,-9.041,NA
"A038",170,28.61,86.12,10.6,18.145,-8.807,NA
"A038",171,27.59,86.7,9.48,18.106,-8.244,NA
"A038",172,27.14,87.85,7.9,18.268,-8.641,NA
"A038",173,27.38,87.48,8.6,17.458,-8.403,NA
"A038",174,27.42,88.8,7.99,17.393,-8.571,NA
"A038",175,27.66,88.48,8.36,17.387,-8.586,NA
"A038",176,27.44,89.62,8.38,18.542,-8.064,NA
"A038",177,28.8,89.23,10.59,17.754,-7.694,NA
"A038",178,29.09,89.26,11.93,17.028,-6.745,NA
"A038",179,27.66,89.78,9.29,17.572,-7.422,NA
"A038",180,28.09,89,9.48,18.081,-7.886,NA
"A038",181,28.07,88.67,9.16,17.769,-8.26,NA
"A038",182,29.16,88.19,10.24,18.365,-8.795,NA
"A038",183,29.04,87.76,10.43,17.595,-8.606,NA
"A038",184,29.46,88.12,11.27,18.122,-8.221,NA
"A038",185,29.5,87.93,11.92,17.828,-7.688,NA
"A038",186,30.69,88.98,14.63,17.193,-6.478,NA
"A038",187,29.93,89.09,13.61,16.892,-6.311,NA
"A038",188,28.68,89.68,12.01,16.943,-6.054,NA
"A038",189,27.07,89.91,10.36,16.007,-5.614,NA
"A038",190,27.2,89.82,10.19,17.248,-5.945,NA
"A038",191,26.52,89.37,9.18,17.077,-6.177,NA
"A038",192,26.33,89.68,8.8,17.699,-6.312,NA
"A038",193,26.52,88.85,8.83,16.624,-6.633,NA
"A038",194,27.89,90.4,10.84,17.353,-6.175,NA
"A038",195,27.62,90.04,10.54,16.733,-6.112,NA
"A038",196,27.05,88.54,9.84,16.504,-6.329,NA
"A038",197,26.57,88.13,8.81,17.043,-6.939,NA
"A038",198,26.66,89.19,8.1,18.011,-7.465,NA
"A038",199,26.47,90.13,8.04,17.943,-7.224,NA
"A038",200,26.81,89.45,8.34,17.663,-7.361,NA
"A038",201,26.66,89.87,7.52,17.669,-7.966,NA
"A038",202,26.14,90.81,7.6,17.05,-7.337,NA
"A038",203,26.45,90.13,8.8,16.254,-6.437,NA
"A038",204,26.3,89.98,8.22,16.64,-6.84,NA
"A038",205,26.16,90.5,8.41,17.193,-6.514,NA
"A038",206,25.46,90.36,6.49,17.747,-7.637,NA
"A038",207,25.14,89.49,5.26,18.545,-8.574,NA
"A038",208,24.15,89.36,4.35,18.409,-8.513,NA
"A038",209,23.75,90,3.54,17.657,-8.868,NA
"A038",210,24.18,88.93,4.44,18.132,-8.548,NA
"A038",211,23.93,89,3.52,18.689,-9.221,NA
"A038",212,23.29,89.46,2,19.218,-10.049,NA
"A038",213,22.91,88.95,2.58,18.996,-9.252,NA
"A038",214,23.3,88.88,3.21,18.714,-8.989,NA
"A038",215,23.24,88.35,3.82,17.779,-8.52,NA
"A038",216,23.65,88.16,3.62,18.228,-9.162,NA
"A038",217,23.7,88.11,4.32,18.057,-8.527,NA
"A038",218,25.11,87.8,5.96,18.545,-8.388,NA
"A038",219,26.26,88.43,6.54,18.843,-8.757,NA
"A038",220,25.67,89.71,6.71,17.775,-7.66,NA
"A038",221,26.43,90.46,8.36,17.196,-6.866,NA
"A038",222,25.68,89.79,6.92,17.621,-7.455,NA
"A038",223,25.59,91.27,7.24,17.874,-7.174,NA
"A038",224,24.53,90.82,5.24,17.409,-7.966,NA
"A038",225,24.36,90.54,4.76,17.853,-8.255,NA
"A038",226,24.01,91.95,5.85,17.379,-7.126,NA
"A038",227,23.1,91.28,4.59,17.969,-7.319,NA
"A038",228,23.42,92.24,4.66,17.831,-7.86,NA
"A038",229,23.98,91.38,5.19,17.279,-7.582,NA
"A038",230,24.39,91.14,5.08,17.695,-8.048,NA
"A038",231,23.99,91,4.46,17.253,-8.241,NA
"A038",232,23.9,90.4,3.92,18.025,-8.629,NA
"A038",233,23.13,90.99,3.53,18.145,-8.361,NA
"A038",234,22.38,90.86,3.55,18.02,-7.653,NA
"A038",235,22.79,90.46,4.18,17.377,-7.356,NA
"A038",236,22.91,90.02,5.68,16.06,-5.962,NA
"A038",237,23.73,88.95,6.88,16.198,-5.678,NA
"A038",238,23.85,89.8,6.32,17.478,-6.198,NA
"A038",239,23.26,90.46,5.16,16.985,-6.793,NA
"A038",240,23.06,90.5,5.69,16.125,-6.085,NA
"A038",241,23.25,90.56,6.06,16.321,-5.89,NA
"A038",242,23.38,89.1,6.54,16.15,-5.663,NA
"A038",243,22.63,88.91,5.84,15.987,-5.769,NA
"A038",244,22.97,88.49,6.81,16.301,-5.239,NA
"A038",245,22.58,88.42,6.23,16.624,-5.515,NA
"A038",246,22.89,87.52,6.76,16.381,-5.712,NA
"A038",247,23.56,88,7.15,16.021,-5.627,NA
"A038",248,22.6,88.11,7.84,15.799,-4.075,NA
"A038",249,23.38,88.48,9.32,15.402,-3.081,NA
"A038",250,23.45,87.85,9.72,14.876,-3.032,NA
"A038",251,23.25,88.35,8.62,15.222,-3.726,NA
"A038",252,22.98,88.97,7.02,15.693,-4.873,NA
"A038",253,23.36,90.65,6.4,16.893,-5.663,NA
"A038",254,23.26,91.97,7.91,15.646,-4.356,NA
"A038",255,23.93,92.04,8.18,16.037,-4.762,NA
"A038",256,23.37,91.49,8.22,15.341,-3.994,NA
"A038",257,23.39,90.76,7.38,16.733,-4.719,NA
"A038",258,23.92,91.22,8.64,15.577,-4.031,NA
"A038",259,25.24,90.43,9.81,16.198,-4.092,NA
"A038",260,24.67,90.48,9.09,15.703,-4.224,NA
"A038",261,24.8,90.67,9.18,15.299,-4.281,NA
"A038",262,23.74,90.78,8.73,15.119,-3.697,NA
"A038",263,23.54,91.79,8.35,15.517,-4.116,NA
"A038",264,23.62,91.8,7.51,16.168,-5.044,NA
"A038",265,23.81,91.33,7.08,16.425,-5.518,NA
"A038",266,22.83,91.91,6.76,16.246,-5.091,NA
"A038",267,22.99,91.85,6.21,16.581,-5.771,NA
"A038",268,23,91.4,6.79,16.047,-5.07,NA
"A038",269,22,92.14,5.84,16.566,-5.37,NA
"A038",270,20.98,90.86,4.97,16.56,-5.073,NA
"A038",271,21.04,92.54,5.6,16.208,-4.982,NA
"A038",272,20.35,93.18,5.06,16.829,-5.305,NA
"A038",273,20.55,92.99,3.55,16.668,-6.862,NA
"A038",274,19.67,92.97,2.78,18.062,-6.938,NA
"A038",275,19,93.13,2.99,17.457,-6.333,NA
"A038",276,19.25,92.87,2.64,17.333,-6.719,NA
"A038",277,19.1,93.41,2.74,17.74,-6.825,NA
"A038",278,18.99,93.21,1.61,18.275,-7.758,NA
"A038",279,20.19,93.93,4.11,17.805,-6.638,NA
"A038",280,20.24,93.29,3.27,17.255,-7.08,NA
"A038",281,20.34,94.11,3.67,17.476,-7.329,NA
"A038",282,20.21,94.26,3.09,18.13,-7.917,NA
"A038",283,21,93.66,2.22,17.711,-8.981,NA
"A038",284,20.6,93.29,2.82,18.161,-7.814,NA
"A038",285,20.52,93.91,2.35,18.323,-8.639,NA
"A038",286,19.12,93.89,1.08,17.935,-8.819,NA
"A038",287,18.89,93.43,0.85,18.037,-8.576,NA
"A038",288,18.54,94.26,0.3,18.15,-9.468,NA
"A038",289,18.9,94.05,0.33,18.348,-9.526,NA
"A038",290,17.25,93.33,-1.6,18.898,-9.845,NA
"A038",291,16.82,93.23,-1.49,18.33,-9.404,NA
"A038",292,16.53,93.99,-1.9,19.188,-10.123,NA
"A038",293,16.43,93.8,-2.93,18.925,-10.969,NA
"A038",294,16.61,94.97,-1.85,19.212,-10.929,NA
"A038",295,16.18,94.62,-1.47,19.533,-9.979,NA
"A038",296,16.68,94.37,-0.67,18.008,-9.286,NA
"A038",297,16.32,94.09,-0.48,17.75,-8.653,NA
"A038",298,16.34,93.39,-0.48,18.445,-8.197,NA
"A038",299,15.93,93.18,-0.7,17.844,-8.069,NA
"A038",300,16.75,93.85,0.93,17.708,-7.342,NA
"A038",301,17.13,93.57,1.28,17.037,-7.033,NA
"A038",302,16.29,92.72,-0.78,17.459,-8.126,NA
"A038",303,15.35,93.15,-1.32,18.071,-8.35,NA
"A038",304,15.1,92.32,-2.14,19.405,-8.689,NA
"A038",305,15.34,93.43,-0.14,17.039,-7.317,NA
"A038",306,13.91,92.9,-0.47,17.428,-6.696,NA
"A038",307,14.22,93.68,1.03,16.026,-5.743,NA
"A038",308,14.47,93,1.59,16.909,-4.926,NA
"A038",309,13.94,93.22,1.49,16.459,-4.897,NA
"A038",310,13.39,93.61,0.98,17.134,-5.391,NA
"A038",311,13.6,93.74,1,16.221,-5.542,NA
"A038",312,14.29,93.82,0.67,16.169,-6.226,NA
"A038",313,13.78,93.77,-0.47,17.707,-7.101,NA
"A038",314,14.73,94.63,-0.55,17.803,-8.257,NA
"A038",315,14.21,94.68,-0.58,18.418,-8.086,NA
"A038",316,14.08,94.09,-0.02,17.541,-7.005,NA
"A038",317,13.99,93.75,-0.56,17.685,-7.274,NA
"A038",318,13.46,93.77,-1.08,17.408,-7.587,NA
"A038",319,12.16,94.22,-1.92,18.27,-8.253,NA
"A038",320,12.41,93.14,-1.73,17.644,-7.507,NA
"A038",321,11.97,93.12,-1.99,17.3,-7.642,NA
"A038",322,12.33,93.53,-2.26,17.437,-8.217,NA
"A038",323,12.13,92.8,-2.68,18.35,-8.234,NA
"A038",324,11.47,92.22,-3.23,18.046,-8.467,NA
"A038",325,12.5,92.71,-2.23,18.127,-7.865,NA
"A038",326,12.65,92.12,-3.67,18.236,-9.175,NA
"A038",327,13.74,92.7,-2.05,17.645,-8.118,NA
"A038",328,14.12,93.68,-1.48,17.932,-8.212,NA
"A038",329,13.75,93.2,-1.86,17.967,-8.159,NA
"A038",330,12.25,93.51,-2.27,17.968,-8.196,NA
"A038",331,12.32,93.97,-2.73,18.347,-8.945,NA
"A038",332,12.99,94.67,-2.04,17.881,-9.01,NA
"A038",333,12.04,95.59,-1.11,18.058,-8.572,NA
"A038",334,13.03,95.93,-0.78,18.533,-8.937,NA
"A038",335,12.89,95.7,-1.72,17.981,-9.592,NA
"A038",336,13.23,95.14,-1.66,18.803,-9.118,NA
"A039",1,40.36,64.23,50.29,18.408,-8.567,-8.567
"A039",2,41.12,64.53,51.49,18.1,-8.224,-8.224
"A039",3,39.99,64.32,50.04,17.945,-8.255,-8.255
"A039",4,39.69,64.37,49.61,18.734,-8.261,-8.261
"A039",5,39.62,64.4,49.49,17.971,-8.272,-8.272
"A039",6,40.85,64.12,51.52,17.251,-8.053,-8.053
"A039",7,40.2,64.74,50.77,17.085,-7.571,-7.571
"A039",8,40.04,64.58,51.05,16.74,-7.168,-7.168
"A039",9,40.07,64.55,51.11,17.643,-7.171,-7.171
"A039",10,40.11,65.02,51.24,17.878,-6.813,-6.813
"A039",11,39.85,65.16,52.08,16.4,-5.535,-5.535
"A039",12,40,65.28,51.97,16.646,-5.774,-5.774
"A039",13,39.29,64.97,50.16,17.384,-6.808,-6.808
"A039",14,40.37,65.01,50.8,17.562,-7.613,-7.613
"A039",15,40.7,64.85,51.07,17.284,-7.888,-7.888
"A039",16,39.94,64.74,49.39,18.54,-8.595,-8.595
"A039",17,40.01,64.35,48.67,19.147,-9.65,-9.65
"A039",18,39.52,65.41,47,19.107,-10.022,-10.022
"A039",19,39.1,65.77,46.27,18.972,-9.953,-9.953
"A039",20,38.47,65.73,45.26,19.227,-10.13,-10.13
"A039",21,37.36,65.79,43.71,18.737,-10.169,-10.169
"A039",22,37.63,66.2,43.89,18.926,-10.073,-10.073
"A039",23,38.13,65.5,44.99,18.899,-10.081,-10.081
"A039",24,37.53,65.51,43.82,19.531,-10.458,-10.458
"A039",25,36.64,66.14,42.63,18.288,-10.06,-10.06
"A039",26,36.18,66.31,42.43,18.293,-9.543,-9.543
"A039",27,35.79,65.93,41.43,19.106,-10.311,-10.311
"A039",28,35.65,65.52,41.69,19.431,-10.154,-10.154
"A039",29,34.19,65.38,41.13,18.031,-9.038,-9.038
"A039",30,33.34,64.91,39.83,18.183,-9.68,-9.68
"A039",31,33.63,65.1,39.42,19.154,-10.29,-10.29
"A039",32,33.49,64.76,39.69,18.513,-10.089,-10.089
"A039",33,34.35,64.28,41.26,18.812,-9.806,-9.806
"A039",34,33.18,64.66,39.37,19.113,-10.126,-10.126
"A039",35,32.73,65.04,39.19,19.222,-9.568,-9.568
"A039",36,33.54,65.45,40.62,18.711,-8.752,-8.752
"A039",37,33.66,65.88,39.43,18.835,-9.778,-9.778
"A039",38,34.66,65.41,41,18.565,-9.709,-9.709
"A039",39,33.62,65.33,40.57,18.168,-8.972,-8.972
"A039",40,33.58,65.79,39.22,18.788,-9.964,-9.964
"A039",41,33.13,65.28,39.45,18.287,-9.577,-9.577
"A039",42,34.23,64.23,41.94,18.316,-9.02,-9.02
"A039",43,33.35,63.95,41.5,18.18,-8.632,-8.632
"A039",44,32.92,64.05,40.58,19.08,-9.026,-9.026
"A039",45,33.22,63.35,40.95,18.064,-9.413,-9.413
"A039",46,33.87,63.78,41.07,18.294,-9.764,-9.764
"A039",47,33.73,63.61,40,19.401,-10.775,-10.775
"A039",48,33.92,63.05,41.66,18.49,-9.661,-9.661
"A039",49,33.25,63.32,41.61,18.362,-8.802,-8.802
"A039",50,33.29,63.56,41.01,19.171,-9.31,-9.31
"A039",51,32.25,63.08,40.66,18.511,-8.836,-8.836
"A039",52,31.77,62.73,40.53,18.454,-8.678,-8.678
"A039",53,31.5,63,39.58,18.374,-9.211,-9.211
"A039",54,31.32,63.24,39.16,18.694,-9.309,-9.309
"A039",55,30.95,63.56,39.17,18.359,-8.745,-8.745
"A039",56,30.82,63.69,38.56,18.951,-9.16,-9.16
"A039",57,30.47,63.88,37.5,18.647,-9.785,-9.785
"A039",58,30.46,64.13,37.9,18.544,-9.215,-9.215
"A039",59,30.84,62.44,39.58,18.871,-8.901,-8.901
"A039",60,29.91,62.43,37.97,18.199,-9.668,-9.668
"A039",61,30.44,61.56,40.65,17.295,-7.955,-7.955
