"animal_id","ref_layer","ref_temp"
"A020",8.5,7.181
"A020",9,6.951
"A020",9.5,6.908
"A020",10,6.534
"A020",10.5,6.719
"A020",11,6.134
"A020",11.5,5.882
"A020",12,5.579
"A020",12.5,5.46
"A020",13,5.68
"A020",13.5,5.9
"A020",14,5.438
"A020",14.5,5.575
"A020",15,5.417
"A020",15.5,5.34
"A020",16,5.033
"A020",16.5,4.994
"A020",17,5.22
"A020",17.5,5.163
"A020",18,5.166
"A020",18.5,5.013
"A020",19,5.236
"A020",19.5,4.783
"A020",20,4.89
"A021",-40,19.597
"A021",-39.5,20.081
"A021",-39,20.007
"A021",-38.5,20.544
"A021",-38,20.036
"A021",-37.5,19.613
"A021",-37,19.632
"A021",-36.5,19.989
"A021",-36,20.115
"A021",-35.5,19.937
"A021",-35,20.06
"A021",-34.5,19.732
"A021",-34,20.137
"A021",-33.5,19.807
"A021",-33,19.732
"A021",-32.5,19.755
"A021",-32,20.011
"A021",-31.5,20.027
"A021",-31,20.075
"A021",-30.5,19.892
"A021",-30,20.181
"A021",-29.5,19.421
"A021",-29,19.986
"A021",-28.5,20.027
"A021",-28,19.685
"A021",-27.5,19.882
"A021",-27,19.76
"A021",-26.5,19.711
"A021",-26,19.722
"A021",-25.5,19.961
"A021",-25,19.752
"A021",-24.5,19.806
"A021",-24,19.288
"A021",-23.5,19.935
"A021",-23,19.593
"A021",-22.5,19.838
"A021",-22,18.977
"A021",-21.5,19.72
"A021",-21,19.835
"A021",-20.5,19.677
"A021",-20,19.645
"A021",-19.5,20.204
"A021",-19,20.035
"A021",-18.5,19.995
"A021",-18,19.749
"A021",-17.5,20.138
"A021",-17,19.741
"A021",-16.5,20.243
"A021",-16,20.183
"A021",-15.5,20.35
"A021",-15,20.024
"A021",-14.5,20.513
"A021",-14,20.408
"A021",-13.5,20.297
"A021",-13,20.622
"A021",-12.5,19.363
"A021",-12,19.638
"A021",-11.5,19.575
"A021",-11,19.632
"A021",-10.5,19.351
"A021",-10,19.165
"A021",-9.5,18.824
"A021",-9,18.904
"A021",-8.5,19.171
"A021",-8,18.509
"A021",-7.5,18.309
"A021",-7,18.202
"A021",-6.5,17.783
"A021",-6,17.44
"A021",-5.5,16.939
"A021",-5,16.593
"A021",-4.5,16.8
"A021",-4,16.571
"A021",-3.5,15.888
"A021",-3,15.185
"A021",-2.5,15.07
"A021",-2,15.37
"A021",-1.5,15.318
"A021",-1,14.257
"A021",-0.5,14.806
"A021",0,14.209
"A021",0.5,13.911
"A021",1,13.148
"A021",1.5,13.271
"A021",2,12.608
"A021",2.5,12.676
"A021",3,12.113
"A021",3.5,12.039
"A021",4,12.05
"A021",4.5,11.767
"A021",5,11.443
"A021",5.5,10.821
"A021",6,11.048
"A021",6.5,10.644
"A021",7,11.01
"A021",7.5,10.219
"A021",8,10.466
"A021",8.5,10.125
"A021",9,9.921
"A021",9.5,10.144
"A021",10,9.902
"A021",10.5,9.927
"A021",11,9.309
"A021",11.5,9.649
"A021",12,8.974
"A021",12.5,9.44
"A021",13,9.556
"A021",13.5,9.262
"A021",14,8.948
"A021",14.5,9.073
"A021",15,8.915
"A021",15.5,9.134
"A021",16,8.782
"A021",16.5,9.098
"A021",17,8.53
"A021",17.5,8.835
"A021",18,8.531
"A021",18.5,8.603
"A021",19,8.724
"A021",19.5,8.675
"A021",20,7.833
"A022",-40,17.401
"A022",-39.5,17.603
"A022",-39,17.341
"A022",-38.5,17.389
"A022",-38,17.709
"A022",-37.5,17.395
"A022",-37,17.548
"A022",-36.5,17.688
"A022",-36,17.177
"A022",-35.5,17.174
"A022",-35,17.343
"A022",-34.5,17.822
"A022",-34,17.293
"A022",-33.5,16.942
"A022",-33,17.404
"A022",-32.5,17.663
"A022",-32,17.411
"A022",-31.5,17.413
"A022",-31,16.886
"A022",-30.5,17.468
"A022",-30,17.485
"A022",-29.5,16.923
"A022",-29,17.87
"A022",-28.5,17.249
"A022",-28,17.444
"A022",-27.5,17.237
"A022",-27,17.66
"A022",-26.5,17.56
"A022",-26,17.148
"A022",-25.5,16.967
"A022",-25,17.439
"A022",-24.5,17.649
"A022",-24,17.248
"A022",-23.5,17.42
"A022",-23,17.849
"A022",-22.5,17.345
"A022",-22,17.238
"A022",-21.5,17.572
"A022",-21,17.248
"A022",-20.5,17.481
"A022",-20,17.857
"A022",-19.5,17.56
"A022",-19,17.815
"A022",-18.5,17.33
"A022",-18,17.845
"A022",-17.5,17.638
"A022",-17,17.687
"A022",-16.5,17.677
"A022",-16,17.629
"A022",-15.5,17.623
"A022",-15,17.822
"A022",-14.5,17.761
"A022",-14,17.831
"A022",-13.5,18.041
"A022",-13,17.791
"A022",-12.5,17.995
"A022",-12,17.433
"A022",-11.5,17.274
"A022",-11,17.611
"A022",-10.5,17.721
"A022",-10,16.934
"A022",-9.5,16.644
"A022",-9,17.256
"A022",-8.5,16.272
"A022",-8,15.737
"A022",-7.5,15.828
"A022",-7,15.46
"A022",-6.5,15.497
"A022",-6,15.077
"A022",-5.5,14.741
"A022",-5,14.597
"A022",-4.5,13.805
"A022",-4,13.833
"A022",-3.5,13.394
"A022",-3,13.276
"A022",-2.5,12.849
"A022",-2,12.82
"A022",-1.5,12.558
"A022",-1,12.077
"A022",-0.5,11.886
"A022",0,11.619
"A022",0.5,11.057
"A022",1,11.081
"A022",1.5,10.775
"A022",2,10.701
"A022",2.5,10.262
"A022",3,10.171
"A022",3.5,9.599
"A022",4,10.009
"A022",4.5,9.707
"A022",5,9.178
"A022",5.5,8.651
"A022",6,8.446
"A022",6.5,8.752
"A022",7,8.399
"A022",7.5,8.105
"A022",8,7.816
"A022",8.5,7.765
"A022",9,7.963
"A022",9.5,7.985
"A022",10,7.079
"A022",10.5,7.423
"A022",11,6.962
"A022",11.5,7.14
"A022",12,7.245
"A022",12.5,7.207
"A022",13,6.914
"A022",13.5,6.675
"A022",14,6.615
"A022",14.5,6.414
"A022",15,5.949
"A022",15.5,6.073
"A022",16,6.704
"A022",16.5,6.706
"A022",17,5.895
"A022",17.5,6.091
"A022",18,6.116
"A022",18.5,6.656
"A022",19,5.9
"A022",19.5,5.92
"A022",20,5.912
"A023",-40,18.236
"A023",-39.5,18.692
"A023",-39,18.141
"A023",-38.5,18.733
"A023",-38,18.335
"A023",-37.5,18.477
"A023",-37,18.183
"A023",-36.5,18.693
"A023",-36,18.684
"A023",-35.5,17.961
"A023",-35,18.729
"A023",-34.5,18.824
"A023",-34,18.687
"A023",-33.5,18.26
"A023",-33,18.864
"A023",-32.5,18.917
"A023",-32,18.201
"A023",-31.5,18.551
"A023",-31,18.691
"A023",-30.5,18.06
"A023",-30,18.075
"A023",-29.5,18.59
"A023",-29,19.164
"A023",-28.5,18.585
"A023",-28,19.002
"A023",-27.5,18.581
"A023",-27,18.436
"A023",-26.5,18.718
"A023",-26,18.792
"A023",-25.5,18.366
"A023",-25,18.635
"A023",-24.5,18.77
"A023",-24,18.287
"A023",-23.5,18.85
"A023",-23,18.708
"A023",-22.5,18.908
"A023",-22,18.458
"A023",-21.5,18.136
"A023",-21,18.672
"A023",-20.5,18.671
"A023",-20,18.88
"A023",-19.5,18.938
"A023",-19,18.993
"A023",-18.5,18.802
"A023",-18,18.372
"A023",-17.5,18.795
"A023",-17,18.464
"A023",-16.5,18.59
"A023",-16,18.974
"A023",-15.5,19.395
"A023",-15,19.491
"A023",-14.5,19.134
"A023",-14,18.589
"A023",-13.5,19.214
"A023",-13,18.854
"A023",-12.5,18.681
"A023",-12,18.788
"A023",-11.5,18.367
"A023",-11,18.666
"A023",-10.5,18.517
"A023",-10,18.11
"A023",-9.5,17.869
"A023",-9,17.135
"A023",-8.5,17.47
"A023",-8,17.237
"A023",-7.5,16.725
"A023",-7,16.978
"A023",-6.5,16.363
"A023",-6,16.586
"A023",-5.5,15.729
"A023",-5,15.42
"A023",-4.5,15.486
"A023",-4,14.88
"A023",-3.5,14.467
"A023",-3,14.104
"A023",-2.5,14.207
"A023",-2,13.954
"A023",-1.5,13.262
"A023",-1,13.492
"A023",-0.5,13.195
"A023",0,12.651
"A023",0.5,12.544
"A023",1,12.243
"A023",1.5,11.804
"A023",2,11.54
"A023",2.5,10.984
"A023",3,11.498
"A023",3.5,10.973
"A023",4,10.291
"A023",4.5,10.818
"A023",5,9.989
"A023",5.5,10.16
"A023",6,9.427
"A023",6.5,9.746
"A023",7,9.792
"A023",7.5,9.864
"A023",8,9.27
"A023",8.5,8.846
"A023",9,9.045
"A023",9.5,8.722
"A023",10,8.525
"A023",10.5,8.909
"A023",11,8.499
"A023",11.5,8.59
"A023",12,7.901
"A023",12.5,8.129
"A023",13,7.834
"A023",13.5,7.836
"A023",14,8.102
"A023",14.5,8.014
"A023",15,7.49
"A023",15.5,7.61
"A023",16,7.533
"A023",16.5,7.593
"A023",17,6.733
"A023",17.5,7.9
"A023",18,7.399
"A023",18.5,6.819
"A023",19,7.038
"A023",19.5,6.892
"A023",20,7.235
"A024",-40,17.017
"A024",-39.5,17.039
"A024",-39,17.056
"A024",-38.5,16.649
"A024",-38,16.839
"A024",-37.5,17.114
"A024",-37,17.243
"A024",-36.5,17.189
"A024",-36,17.063
"A024",-35.5,17.215
"A024",-35,16.777
"A024",-34.5,17.154
"A024",-34,16.884
"A024",-33.5,17.446
"A024",-33,16.973
"A024",-32.5,17.128
"A024",-32,16.802
"A024",-31.5,16.815
"A024",-31,16.747
"A024",-30.5,16.359
"A024",-30,17.105
"A024",-29.5,16.668
"A024",-29,16.794
"A024",-28.5,16.98
"A024",-28,16.954
"A024",-27.5,16.764
"A024",-27,16.824
"A024",-26.5,17.155
"A024",-26,17.031
"A024",-25.5,17.014
"A024",-25,16.834
"A024",-24.5,16.935
"A024",-24,16.701
"A024",-23.5,17.031
"A024",-23,17.085
"A024",-22.5,17.21
"A024",-22,17.141
"A024",-21.5,17.007
"A024",-21,16.97
"A024",-20.5,17.316
"A024",-20,16.782
"A024",-19.5,16.634
"A024",-19,17.349
"A024",-18.5,17.305
"A024",-18,16.813
"A024",-17.5,17.342
"A024",-17,17.394
"A024",-16.5,17.496
"A024",-16,17.599
"A024",-15.5,17.545
"A024",-15,17.542
"A024",-14.5,17.273
"A024",-14,17.187
"A024",-13.5,17.172
"A024",-13,17.787
"A024",-12.5,17.354
"A024",-12,17.278
"A024",-11.5,16.735
"A024",-11,17.114
"A024",-10.5,16.622
"A024",-10,16.28
"A024",-9.5,16.243
"A024",-9,15.434
"A024",-8.5,16.147
"A024",-8,15.979
"A024",-7.5,15.553
"A024",-7,14.856
"A024",-6.5,14.926
"A024",-6,14.038
"A024",-5.5,14.061
"A024",-5,13.993
"A024",-4.5,13.772
"A024",-4,13.658
"A024",-3.5,13.227
"A024",-3,12.851
"A024",-2.5,12.548
"A024",-2,12.411
"A024",-1.5,11.954
"A024",-1,11.889
"A024",-0.5,11.4
"A024",0,10.973
"A024",0.5,11.196
"A024",1,10.033
"A024",1.5,10.339
"A024",2,10.225
"A024",2.5,9.825
"A024",3,10.219
"A024",3.5,9.374
"A024",4,9.42
"A024",4.5,9.192
"A024",5,9.088
"A024",5.5,8.666
"A024",6,7.914
"A024",6.5,8.027
"A024",7,7.753
"A024",7.5,7.714
"A024",8,7.6
"A024",8.5,7.439
"A024",9,7.165
"A024",9.5,7.213
"A024",10,6.947
"A024",10.5,6.895
"A024",11,6.782
"A024",11.5,7.185
"A024",12,6.579
"A024",12.5,6.267
"A024",13,5.932
"A024",13.5,6.167
"A024",14,6.243
"A024",14.5,6.183
"A024",15,5.621
"A024",15.5,5.614
"A024",16,6.267
"A024",16.5,6.149
"A024",17,6.377
"A024",17.5,5.755
"A024",18,5.426
"A024",18.5,5.336
"A024",19,5.363
"A024",19.5,5.585
"A024",20,5.305
"A025",-40,19.571
"A025",-39.5,19.943
"A025",-39,19.191
"A025",-38.5,19.509
"A025",-38,19.294
"A025",-37.5,19.62
"A025",-37,20.082
"A025",-36.5,20.286
"A025",-36,19.756
"A025",-35.5,20.055
"A025",-35,19.768
"A025",-34.5,19.609
"A025",-34,19.409
"A025",-33.5,19.773
"A025",-33,19.946
"A025",-32.5,19.533
"A025",-32,19.321
"A025",-31.5,19.246
"A025",-31,19.532
"A025",-30.5,19.537
"A025",-30,19.353
"A025",-29.5,19.423
"A025",-29,19.274
"A025",-28.5,19.829
"A025",-28,19.628
"A025",-27.5,19.904
"A025",-27,19.379
"A025",-26.5,19.932
"A025",-26,20.123
"A025",-25.5,19.575
"A025",-25,19.538
"A025",-24.5,19.55
"A025",-24,19.632
"A025",-23.5,19.665
"A025",-23,19.426
"A025",-22.5,19.277
"A025",-22,19.381
"A025",-21.5,19.737
"A025",-21,19.908
"A025",-20.5,19.695
"A025",-20,20.003
"A025",-19.5,19.84
"A025",-19,19.73
"A025",-18.5,19.996
"A025",-18,19.825
"A025",-17.5,19.907
"A025",-17,19.806
"A025",-16.5,19.997
"A025",-16,20.207
"A025",-15.5,19.954
"A025",-15,20.238
"A025",-14.5,19.691
"A025",-14,20.079
"A025",-13.5,20.243
"A025",-13,19.533
"A025",-12.5,19.935
"A025",-12,20.079
"A025",-11.5,19.677
"A025",-11,19.921
"A025",-10.5,19.544
"A025",-10,19.24
"A025",-9.5,19.179
"A025",-9,18.54
"A025",-8.5,18.391
"A025",-8,17.934
"A025",-7.5,18.14
"A025",-7,17.582
"A025",-6.5,17.331
"A025",-6,16.991
"A025",-5.5,17.122
"A025",-5,16.588
"A025",-4.5,16.029
"A025",-4,16.239
"A025",-3.5,15.198
"A025",-3,15.653
"A025",-2.5,14.99
"A025",-2,14.915
"A025",-1.5,14.774
"A025",-1,14.803
"A025",-0.5,14.172
"A025",0,13.864
"A025",0.5,13.746
"A025",1,13.106
"A025",1.5,12.593
"A025",2,12.27
"A025",2.5,12.353
"A025",3,12.34
"A025",3.5,12.321
"A025",4,12.014
"A025",4.5,11.396
"A025",5,11.547
"A025",5.5,11.352
"A025",6,10.518
"A025",6.5,10.156
"A025",7,10.269
"A025",7.5,9.659
"A025",8,10.62
"A025",8.5,10.17
"A025",9,9.603
"A025",9.5,9.828
"A025",10,9.996
"A025",10.5,9.75
"A025",11,9.205
"A025",11.5,9.577
"A025",12,9.355
"A025",12.5,8.797
"A025",13,9.109
"A025",13.5,8.866
"A025",14,8.796
"A025",14.5,8.903
"A025",15,8.469
"A025",15.5,8.687
"A025",16,8.754
"A025",16.5,8.375
"A025",17,8.412
"A025",17.5,7.891
"A025",18,8.026
"A025",18.5,8.567
"A025",19,8.007
"A025",19.5,8.019
"A025",20,8.069
"A026",-40,16.418
"A026",-39.5,16.881
"A026",-39,15.828
"A026",-38.5,15.797
"A026",-38,16.255
"A026",-37.5,16.423
"A026",-37,15.95
"A026",-36.5,15.873
"A026",-36,16.312
"A026",-35.5,16.106
"A026",-35,15.938
"A026",-34.5,16.114
"A026",-34,16.046
"A026",-33.5,15.998
"A026",-33,15.535
"A026",-32.5,16.365
"A026",-32,15.927
"A026",-31.5,15.841
"A026",-31,16.023
"A026",-30.5,15.905
"A026",-30,16.079
"A026",-29.5,16.281
"A026",-29,15.627
"A026",-28.5,15.672
"A026",-28,15.843
"A026",-27.5,15.917
"A026",-27,16.062
"A026",-26.5,16.232
"A026",-26,15.757
"A026",-25.5,16.223
"A026",-25,16.025
"A026",-24.5,15.814
"A026",-24,15.867
"A026",-23.5,15.775
"A026",-23,16.013
"A026",-22.5,15.653
"A026",-22,15.838
"A026",-21.5,15.537
"A026",-21,15.718
"A026",-20.5,16.371
"A026",-20,15.797
"A026",-19.5,16.554
"A026",-19,15.673
"A026",-18.5,15.536
"A026",-18,16.297
"A026",-17.5,16.27
"A026",-17,16.086
"A026",-16.5,16.71
"A026",-16,16.387
"A026",-15.5,16.011
"A026",-15,16.726
"A026",-14.5,16.739
"A026",-14,16.422
"A026",-13.5,15.917
"A026",-13,15.856
"A026",-12.5,15.64
"A026",-12,15.954
"A026",-11.5,16.173
"A026",-11,15.865
"A026",-10.5,15.278
"A026",-10,15.567
"A026",-9.5,15.198
"A026",-9,14.65
"A026",-8.5,14.941
"A026",-8,15.051
"A026",-7.5,14.253
"A026",-7,13.976
"A026",-6.5,13.817
"A026",-6,13.913
"A026",-5.5,13.265
"A026",-5,12.952
"A026",-4.5,12.702
"A026",-4,12.259
"A026",-3.5,12.284
"A026",-3,11.588
"A026",-2.5,11.782
"A026",-2,11.351
"A026",-1.5,11.052
"A026",-1,10.725
"A026",-0.5,10.356
"A026",0,10.025
"A026",0.5,9.865
"A026",1,9.82
"A026",1.5,9.659
"A026",2,8.96
"A026",2.5,8.809
"A026",3,8.58
"A026",3.5,8.058
"A026",4,8.11
"A026",4.5,7.871
"A026",5,7.98
"A026",5.5,7.68
"A026",6,7.14
"A026",6.5,6.901
"A026",7,6.562
"A026",7.5,6.41
"A026",8,6.724
"A026",8.5,6.44
"A026",9,6.23
"A026",9.5,6.287
"A026",10,5.861
"A026",10.5,6.125
"A026",11,5.768
"A026",11.5,5.651
"A026",12,5.383
"A026",12.5,5.587
"A026",13,5.353
"A026",13.5,5.365
"A026",14,4.623
"A026",14.5,5.272
"A026",15,5.176
"A026",15.5,5.307
"A026",16,4.808
"A026",16.5,4.748
"A026",17,4.756
"A026",17.5,4.66
"A026",18,4.489
"A026",18.5,4.406
"A026",19,4.494
"A026",19.5,4.763
"A026",20,4.63
"A027",-40,20.141
"A027",-39.5,20.299
"A027",-39,20.584
"A027",-38.5,20.337
"A027",-38,20.811
"A027",-37.5,20.495
"A027",-37,20.543
"A027",-36.5,20.654
"A027",-36,20.718
"A027",-35.5,20.745
"A027",-35,20.472
"A027",-34.5,20.705
"A027",-34,20.577
"A027",-33.5,20.125
"A027",-33,20.409
"A027",-32.5,20.685
"A027",-32,20.165
"A027",-31.5,20.428
"A027",-31,20.806
"A027",-30.5,20.733
"A027",-30,20.676
"A027",-29.5,20.277
"A027",-29,20.441
"A027",-28.5,20.624
"A027",-28,20.272
"A027",-27.5,20.412
"A027",-27,20.41
"A027",-26.5,20.708
"A027",-26,20.322
"A027",-25.5,20.603
"A027",-25,20.382
"A027",-24.5,20.578
"A027",-24,20.53
"A027",-23.5,20.297
"A027",-23,20.417
"A027",-22.5,20.359
"A027",-22,20.783
"A027",-21.5,20.424
"A027",-21,20.116
"A027",-20.5,20.577
"A027",-20,20.415
"A027",-19.5,20.318
"A027",-19,20.561
"A027",-18.5,20.666
"A027",-18,20.976
"A027",-17.5,20.896
"A027",-17,20.397
"A027",-16.5,20.656
"A027",-16,20.674
"A027",-15.5,20.741
"A027",-15,21.207
"A027",-14.5,21.242
"A027",-14,20.691
"A027",-13.5,21.281
"A027",-13,20.733
"A027",-12.5,20.77
"A027",-12,20.953
"A027",-11.5,20.597
"A027",-11,20.282
"A027",-10.5,20.119
"A027",-10,20.01
"A027",-9.5,19.236
"A027",-9,19.639
"A027",-8.5,19.148
"A027",-8,19.075
"A027",-7.5,19.009
"A027",-7,18.57
"A027",-6.5,17.937
"A027",-6,18.383
"A027",-5.5,17.579
"A027",-5,17.358
"A027",-4.5,17.39
"A027",-4,16.873
"A027",-3.5,16.287
"A027",-3,16.589
"A027",-2.5,16.249
"A027",-2,16.192
"A027",-1.5,16.01
"A027",-1,15.247
"A027",-0.5,14.491
"A027",0,14.692
"A027",0.5,14.54
"A027",1,14.399
"A027",1.5,13.648
"A027",2,13.369
"A027",2.5,13.199
"A027",3,13.258
"A027",3.5,12.73
"A027",4,12.376
"A027",4.5,12.263
"A027",5,11.812
"A027",5.5,12.046
"A027",6,12.052
"A027",6.5,11.552
"A027",7,11.532
"A027",7.5,11.052
"A027",8,11.03
"A027",8.5,10.826
"A027",9,10.37
"A027",9.5,10.497
"A027",10,10.395
"A027",10.5,10.208
"A027",11,10.582
"A027",11.5,10.262
"A027",12,9.77
"A027",12.5,9.602
"A027",13,9.412
"A027",13.5,9.397
"A027",14,9.659
"A027",14.5,9.146
"A027",15,9.594
"A027",15.5,9.251
"A027",16,9.248
"A027",16.5,9.359
"A027",17,9.133
"A027",17.5,9.186
"A027",18,8.875
"A027",18.5,9.162
"A027",19,8.428
"A027",19.5,9.482
"A027",20,9.204
"A028",-40,17.203
"A028",-39.5,17.518
"A028",-39,17.314
"A028",-38.5,17.118
"A028",-38,17.198
"A028",-37.5,17.118
"A028",-37,17.478
"A028",-36.5,17.344
"A028",-36,17.568
"A028",-35.5,17.927
"A028",-35,17.748
"A028",-34.5,17.755
"A028",-34,17.327
"A028",-33.5,17.664
"A028",-33,17.696
"A028",-32.5,17.108
"A028",-32,17.47
"A028",-31.5,17.309
"A028",-31,17.653
"A028",-30.5,17.503
"A028",-30,16.801
"A028",-29.5,17.112
"A028",-29,17.725
"A028",-28.5,17.312
"A028",-28,17.272
"A028",-27.5,17.386
"A028",-27,17.495
"A028",-26.5,17.161
"A028",-26,16.855
"A028",-25.5,17.142
"A028",-25,17
"A028",-24.5,17.335
"A028",-24,17.071
"A028",-23.5,17.247
"A028",-23,16.937
"A028",-22.5,17.169
"A028",-22,17.079
"A028",-21.5,17.359
"A028",-21,17.344
"A028",-20.5,16.854
"A028",-20,17.266
"A028",-19.5,17.313
"A028",-19,17.562
"A028",-18.5,17.412
"A028",-18,17.676
"A028",-17.5,17.497
"A028",-17,17.776
"A028",-16.5,17.931
"A028",-16,17.905
"A028",-15.5,17.611
"A028",-15,17.81
"A028",-14.5,17.71
"A028",-14,17.266
"A028",-13.5,17.545
"A028",-13,17.627
"A028",-12.5,17.305
"A028",-12,17.378
"A028",-11.5,17.298
"A028",-11,17.2
"A028",-10.5,16.911
"A028",-10,17.321
"A028",-9.5,16.991
"A028",-9,16.55
"A028",-8.5,16.025
"A028",-8,15.932
"A028",-7.5,15.623
"A028",-7,15.104
"A028",-6.5,15.015
"A028",-6,15.135
"A028",-5.5,14.87
"A028",-5,14.31
"A028",-4.5,14.027
"A028",-4,13.641
"A028",-3.5,13.498
"A028",-3,13.024
"A028",-2.5,12.885
"A028",-2,12.798
"A028",-1.5,12.634
"A028",-1,12.593
"A028",-0.5,11.616
"A028",0,11.419
"A028",0.5,10.942
"A028",1,11.004
"A028",1.5,10.625
"A028",2,10.418
"A028",2.5,10.353
"A028",3,9.997
"A028",3.5,9.799
"A028",4,9.7
"A028",4.5,9.175
"A028",5,9.319
"A028",5.5,8.517
"A028",6,8.544
"A028",6.5,8.217
"A028",7,8.635
"A028",7.5,7.947
"A028",8,8.052
"A028",8.5,7.866
"A028",9,7.795
"A028",9.5,7.488
"A028",10,7.481
"A028",10.5,7.214
"A028",11,7.098
"A028",11.5,7.343
"A028",12,6.702
"A028",12.5,6.785
"A028",13,6.49
"A028",13.5,6.496
"A028",14,6.203
"A028",14.5,6.435
"A028",15,6.241
"A028",15.5,6.161
"A028",16,6.554
"A028",16.5,6.521
"A028",17,6.041
"A028",17.5,6.062
"A028",18,5.323
"A028",18.5,5.898
"A028",19,5.434
"A028",19.5,6.325
"A028",20,5.775
"A029",-40,21.465
"A029",-39.5,21.734
"A029",-39,21.543
"A029",-38.5,21.097
"A029",-38,21.453
"A029",-37.5,21.868
"A029",-37,21.649
"A029",-36.5,21.207
"A029",-36,21.698
"A029",-35.5,21.434
"A029",-35,21.375
"A029",-34.5,21.35
"A029",-34,21.565
"A029",-33.5,22.009
"A029",-33,21.755
"A029",-32.5,21.436
"A029",-32,21.34
"A029",-31.5,21.684
"A029",-31,21.567
"A029",-30.5,21.42
"A029",-30,21.819
"A029",-29.5,21.678
"A029",-29,21.584
"A029",-28.5,21.542
"A029",-28,21.554
"A029",-27.5,21.541
"A029",-27,21.149
"A029",-26.5,21.942
"A029",-26,21.728
"A029",-25.5,21.636
"A029",-25,21.522
"A029",-24.5,21.503
"A029",-24,22.045
"A029",-23.5,21.628
"A029",-23,21.358
"A029",-22.5,21.376
"A029",-22,21.702
"A029",-21.5,21.697
"A029",-21,21.587
"A029",-20.5,21.443
"A029",-20,22.07
"A029",-19.5,21.573
"A029",-19,21.673
"A029",-18.5,21.953
"A029",-18,21.332
"A029",-17.5,21.935
"A029",-17,21.518
"A029",-16.5,21.678
"A029",-16,22.072
"A029",-15.5,21.992
"A029",-15,22.033
"A029",-14.5,21.827
"A029",-14,22.115
"A029",-13.5,21.875
"A029",-13,21.671
"A029",-12.5,22.334
"A029",-12,21.962
"A029",-11.5,21.578
"A029",-11,21.646
"A029",-10.5,20.923
"A029",-10,21.291
"A029",-9.5,21.168
"A029",-9,20.808
"A029",-8.5,21.027
"A029",-8,20.562
"A029",-7.5,19.334
"A029",-7,20.318
"A029",-6.5,19.883
"A029",-6,18.93
"A029",-5.5,18.443
"A029",-5,18.695
"A029",-4.5,18.646
"A029",-4,18.129
"A029",-3.5,17.393
"A029",-3,17.208
"A029",-2.5,17.119
"A029",-2,17.166
"A029",-1.5,16.622
"A029",-1,16.398
"A029",-0.5,15.997
"A029",0,15.626
"A029",0.5,15.828
"A029",1,15.254
"A029",1.5,15.284
"A029",2,15.009
"A029",2.5,14.326
"A029",3,14.36
"A029",3.5,13.793
"A029",4,14.046
"A029",4.5,12.987
"A029",5,13.442
"A029",5.5,13.191
"A029",6,13.561
"A029",6.5,12.63
"A029",7,12.759
"A029",7.5,12.517
"A029",8,12.279
"A029",8.5,11.727
"A029",9,11.796
"A029",9.5,11.746
"A029",10,11.364
"A029",10.5,11.746
"A029",11,11.204
"A029",11.5,11.103
"A029",12,10.996
"A029",12.5,10.773
"A029",13,11.127
"A029",13.5,10.709
"A029",14,10.882
"A029",14.5,10.394
"A029",15,10.218
"A029",15.5,10.458
"A029",16,10.346
"A029",16.5,10.677
"A029",17,10.698
"A029",17.5,10.297
"A029",18,10.202
"A029",18.5,10.227
"A029",19,10.289
"A029",19.5,10.02
"A029",20,10.143
"A030",-40,16.288
"A030",-39.5,16.369
"A030",-39,16.683
"A030",-38.5,16.732
"A030",-38,16.914
"A030",-37.5,16.686
"A030",-37,16.862
"A030",-36.5,16.461
"A030",-36,16.658
"A030",-35.5,16.237
"A030",-35,16.889
"A030",-34.5,16.626
"A030",-34,16.447
"A030",-33.5,16.486
"A030",-33,16.727
"A030",-32.5,16.26
"A030",-32,17.044
"A030",-31.5,16.611
"A030",-31,16.808
"A030",-30.5,16.396
"A030",-30,16.71
"A030",-29.5,16.683
"A030",-29,16.454
"A030",-28.5,16.558
"A030",-28,16.284
"A030",-27.5,16.928
"A030",-27,16.466
"A030",-26.5,16.429
"A030",-26,16.41
"A030",-25.5,16.255
"A030",-25,16.377
"A030",-24.5,15.88
"A030",-24,16.98
"A030",-23.5,16.447
"A030",-23,16.333
"A030",-22.5,16.327
"A030",-22,16.348
"A030",-21.5,16.677
"A030",-21,16.548
"A030",-20.5,16.57
"A030",-20,16.027
"A030",-19.5,16.796
"A030",-19,16.739
"A030",-18.5,16.685
"A030",-18,16.749
"A030",-17.5,16.554
"A030",-17,16.691
"A030",-16.5,16.895
"A030",-16,16.859
"A030",-15.5,16.949
"A030",-15,17.551
"A030",-14.5,16.975
"A030",-14,16.766
"A030",-13.5,17.023
"A030",-13,16.858
"A030",-12.5,17.212
"A030",-12,16.546
"A030",-11.5,16.164
"A030",-11,16.385
"A030",-10.5,16.258
"A030",-10,15.896
"A030",-9.5,15.508
"A030",-9,15.031
"A030",-8.5,15.6
"A030",-8,15.151
"A030",-7.5,14.94
"A030",-7,14.411
"A030",-6.5,14.162
"A030",-6,13.883
"A030",-5.5,13.71
"A030",-5,13.232
"A030",-4.5,12.99
"A030",-4,12.743
"A030",-3.5,12.765
"A030",-3,12.171
"A030",-2.5,12.082
"A030",-2,11.504
"A030",-1.5,11.679
"A030",-1,11.22
"A030",-0.5,10.869
"A030",0,10.645
"A030",0.5,10.679
"A030",1,10.47
"A030",1.5,9.608
"A030",2,9.731
"A030",2.5,9.866
